,2015,2016,2017,2018,2019,2020,Report
Basic/Primary Weighted Average Shares,,186.0,173.0,167.0,167.0,155.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,3.22,2.04,2.87,3.34,3.2,Income Statement
Basic/Primary EPS Incl. Extra. Items,,3.22,2.04,2.62,3.37,3.2,Income Statement
Diluted Weighted Average Shares,,190.0,176.0,169.0,170.0,156.0,Income Statement
Diluted EPS Excl. Extra. Items,,3.16,2.02,2.84,3.29,3.18,Income Statement
Diluted EPS Incl. Extra. Items,,3.16,2.02,2.59,3.32,3.18,Income Statement
Div/Share-ComStockPrimIssue,,1.48,1.48,1.48,1.48,1.48,Income Statement
Gross Divid - Common Stock,,280.0,256.0,247.0,250.0,229.0,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Interest Expense, Suppl",,125.0,122.0,141.0,119.0,112.0,Income Statement
"Interest Capitalized, Suppl",,-28.0,-25.0,-27.0,-27.0,-39.0,Income Statement
"Depreciat/Amort, Suppl",,560.0,631.0,655.0,661.0,654.0,Income Statement
Total Special Items,,,197.0,0.0,0.0,29.0,Income Statement
Normalzd Income Before Tax,,976.0,881.0,790.0,733.0,711.0,Income Statement
Efct/SpecItemsIncTxs (STEC),,,95.0,0.0,0.0,8.0,Income Statement
IncTxsExcl ImpctofSpec Itms,,376.0,425.0,311.0,174.0,194.0,Income Statement
Normalized Income After Tax,,600.0,456.0,479.0,559.0,517.0,Income Statement
Normalzd Inc Avail to Common,,600.0,456.0,479.0,559.0,517.0,Income Statement
Basic Normalized EPS,,3.22,2.63,2.87,3.34,3.33,Income Statement
Diluted Normalized EPS,,3.16,2.6,2.84,3.29,3.31,Income Statement
Date,,2016-01-30 00:00:00,2017-01-28 00:00:00,2018-02-03 00:00:00,2019-02-02 00:00:00,2020-02-01 00:00:00,Cash Flow
Net Income,,600.0,354.0,437.0,564.0,496.0,Cash Flow
Depreciation/Depletion,,576.0,645.0,666.0,669.0,671.0,Cash Flow
Deferred Taxes,,142.0,-15.0,11.0,-34.0,52.0,Cash Flow
Unusual Items,,0.0,197.0,0.0,0.0,,Cash Flow
Other Non-Cash Items,,1329.0,10.0,34.0,15.0,252.0,Cash Flow
Non-Cash Items,,1329.0,207.0,34.0,15.0,252.0,Cash Flow
"Cash Taxes Pd, Supplemental",,383.0,112.0,363.0,280.0,178.0,Cash Flow
"Cash Interest Pd, Suppl",,136.0,134.0,143.0,118.0,111.0,Cash Flow
Accounts Receivable,,-56.0,-3.0,1.0,-4.0,82.0,Cash Flow
Inventories,,-203.0,31.0,-62.0,15.0,30.0,Cash Flow
Prepaid Expenses,,-126.0,100.0,-21.0,-8.0,-38.0,Cash Flow
Accounts Payable,,-2.0,16.0,77.0,12.0,98.0,Cash Flow
Accrued Expenses,,2.0,33.0,121.0,1.0,-330.0,Cash Flow
Changes in Working Capital,,-177.0,457.0,252.0,82.0,-235.0,Cash Flow
Total Cash from Operations,,2470.0,1648.0,1400.0,1296.0,1236.0,Cash Flow
Capital Expenditures,,-1082.0,-846.0,-731.0,-654.0,-935.0,Cash Flow
"OtherInvestCashFlowItms,Tot",,938.0,55.0,47.0,1.0,26.0,Cash Flow
Total Cash from Investing,,-144.0,-791.0,-684.0,-653.0,-909.0,Cash Flow
Financing Cash Flow Items,,33.0,11.0,-42.0,-46.0,-28.0,Cash Flow
Total Cash Dividends Paid,,-1185.0,-256.0,-247.0,-250.0,-229.0,Cash Flow
Sale/Issuance of Common,,94.0,83.0,39.0,163.0,29.0,Cash Flow
Repurch/Retirement Common,,-1192.0,-277.0,-211.0,-678.0,-210.0,Cash Flow
"Iss (Retirmnt) of Stock,Net",,-1098.0,-194.0,-172.0,-515.0,-181.0,Cash Flow
"Short Term Debt, Net",,23.0,4.0,-55.0,0.0,8.0,Cash Flow
Long Term Debt Issued,,16.0,0.0,635.0,0.0,499.0,Cash Flow
Long Term Debt Reduction,,-347.0,-10.0,-661.0,-56.0,-500.0,Cash Flow
"Long Term Debt, Net",,-331.0,-10.0,-26.0,-56.0,-1.0,Cash Flow
"Iss (Retirmnt) of Debt, Net",,-308.0,-6.0,-81.0,-56.0,7.0,Cash Flow
Total Cash From Financing,,-2558.0,-445.0,-542.0,-867.0,-431.0,Cash Flow
Net Change in Cash,,-232.0,412.0,174.0,-224.0,-104.0,Cash Flow
NetCash-BeginBal/RsvdforFutUse,,827.0,595.0,1007.0,1181.0,957.0,Cash Flow
NetCash-EndBal/RsrvforFutUse,,595.0,1007.0,1181.0,957.0,853.0,Cash Flow
"Depreciation, Supplemental",,576.0,645.0,666.0,669.0,671.0,Cash Flow
Free Cash Flow,,1388.0,802.0,669.0,642.0,301.0,
FCF Growth,,,-0.4221902017291066,-0.16583541147132175,-0.04035874439461884,-0.5311526479750779,
