,2015,2016,2017,2018,2019,2020,Report
Basic/Primary EPS Excl. Extra. Items,3.87,3.59,3.35,1.76,12.24,,Income Statement
Basic/Primary EPS Incl. Extra. Items,3.87,3.59,6.36,1.76,12.24,,Income Statement
Diluted Weighted Average Shares,166.0,167.0,166.0,165.0,165.0,,Income Statement
Diluted EPS Excl. Extra. Items,3.83,3.55,3.31,1.74,12.1,,Income Statement
Diluted EPS Incl. Extra. Items,3.83,3.55,6.3,1.74,12.1,,Income Statement
Div/Share-ComStockPrimIssue,1.82,1.9,1.98,2.09,2.21,,Income Statement
Gross Divid - Common Stock,377.0,316.0,410.0,345.0,365.0,,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Interest Expense, Suppl",53.0,53.0,53.0,53.0,62.0,,Income Statement
"Depreciat/Amort, Suppl",52.0,48.0,55.0,63.0,72.0,,Income Statement
Normalzd Income Before Tax,881.0,812.0,730.0,251.0,2472.0,,Income Statement
IncTxsExcl ImpctofSpec Itms,247.0,221.0,180.0,-36.0,475.0,,Income Statement
Normalized Income After Tax,634.0,591.0,550.0,287.0,1997.0,,Income Statement
Normalzd Inc Avail to Common,634.0,591.0,550.0,287.0,1997.0,,Income Statement
Basic Normalized EPS,3.87,3.59,3.35,1.76,12.24,,Income Statement
Diluted Normalized EPS,3.83,3.55,3.31,1.74,12.1,,Income Statement
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Cash Flow
Net Income,634.0,591.0,1045.0,287.0,1997.0,,Cash Flow
Depreciation/Depletion,52.0,48.0,55.0,63.0,72.0,,Cash Flow
Deferred Taxes,16.0,38.0,-444.0,-47.0,343.0,,Cash Flow
Non-Cash Items,64.0,71.0,74.0,75.0,74.0,,Cash Flow
"Cash Taxes Pd, Supplemental",245.0,213.0,60.0,98.0,34.0,,Cash Flow
"Cash Interest Pd, Suppl",52.0,52.0,52.0,53.0,53.0,,Cash Flow
Changes in Working Capital,309.0,367.0,322.0,803.0,-1278.0,,Cash Flow
Total Cash from Operations,1075.0,1115.0,1052.0,1181.0,1208.0,,Cash Flow
Capital Expenditures,-10.0,-13.0,-16.0,-20.0,-24.0,,Cash Flow
Sale/Maturity of Investment,1584.0,1991.0,1718.0,1566.0,1546.0,,Cash Flow
"Investment, Net",1.0,-14.0,-15.0,-38.0,-72.0,,Cash Flow
Purchase of Investments,-2215.0,-2433.0,-2236.0,-1951.0,-2124.0,,Cash Flow
Other Investing Cash Flow,16.0,13.0,-9.0,-8.0,-5.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",-614.0,-443.0,-542.0,-431.0,-655.0,,Cash Flow
Total Cash from Investing,-624.0,-456.0,-558.0,-451.0,-679.0,,Cash Flow
Financing Cash Flow Items,-89.0,-87.0,-139.0,-159.0,-142.0,,Cash Flow
Total Cash Dividends Paid,-366.0,-306.0,-400.0,-336.0,-355.0,,Cash Flow
"Common Stock, Net",-53.0,-39.0,-92.0,-125.0,-67.0,,Cash Flow
Options Exercised,24.0,21.0,13.0,9.0,11.0,,Cash Flow
"Iss (Retirmnt) of Stock,Net",-29.0,-18.0,-79.0,-116.0,-56.0,,Cash Flow
"Iss (Retirmnt) of Debt, Net",-14.0,-15.0,4.0,8.0,7.0,,Cash Flow
Total Cash From Financing,-498.0,-426.0,-614.0,-603.0,-546.0,,Cash Flow
Net Change in Cash,-47.0,233.0,-120.0,127.0,-17.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,591.0,544.0,777.0,657.0,784.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,544.0,777.0,657.0,784.0,767.0,,Cash Flow
"Depreciation, Supplemental",52.0,48.0,55.0,63.0,72.0,,Cash Flow
Free Cash Flow,1065.0,1102.0,1036.0,1161.0,1184.0,,
FCF Growth,,0.03474178403755879,-0.05989110707803991,0.12065637065637058,0.019810508182601216,0.0,
