,2015,2016,2017,2018,2019,2020,Report
"Inter/Invest Inc, Non-Oper",17.0,223.0,8.0,9.0,139.0,,Income Statement
OtherNon-OperatInc (Expnse),0.0,16.0,104.0,35.0,12.0,,Income Statement
"Other, Net",0.0,16.0,104.0,35.0,12.0,,Income Statement
Income Before Tax,2039.0,2611.0,2543.0,2962.0,3305.0,,Income Statement
Income Tax - Total,293.0,458.0,371.0,563.0,873.0,,Income Statement
Income After Tax,1747.0,2153.0,2172.0,2399.0,2432.0,,Income Statement
Net Inc Before Extra Items,1747.0,2153.0,2172.0,2399.0,2432.0,,Income Statement
Discontinued Operations,1611.0,400.0,320.0,245.0,576.0,,Income Statement
Extraordinary Item,,,0.0,7.0,,,Income Statement
Total Extraordinary Items,1611.0,400.0,320.0,252.0,576.0,,Income Statement
Total Net Income,3357.0,2554.0,2492.0,2651.0,3008.0,,Income Statement
Total Adjust to Net Income,,,0.0,0.0,-68.0,,Income Statement
Income Available to Common Excl. Extra. Items,1747.0,2153.0,2172.0,2399.0,2364.0,,Income Statement
Income Available to Common Incl. Extra. Items,3357.0,2554.0,2492.0,2651.0,2940.0,,Income Statement
Basic/Primary Weighted Average Shares,698.0,691.0,696.0,701.0,715.0,,Income Statement
Basic/Primary EPS Excl. Extra. Items,2.5,3.12,3.12,3.42,3.31,,Income Statement
Basic/Primary EPS Incl. Extra. Items,4.81,3.69,3.58,3.78,4.11,,Income Statement
Dilution Adjustment,2.0,2.0,2.0,2.0,2.0,,Income Statement
Diluted Weighted Average Shares,709.0,700.0,706.0,710.0,715.0,,Income Statement
Diluted EPS Excl. Extra. Items,2.47,3.08,3.08,3.38,3.31,,Income Statement
Diluted EPS Incl. Extra. Items,4.74,3.65,3.53,3.74,4.11,,Income Statement
Div/Share-ComStockPrimIssue,0.51,0.58,0.55,0.62,0.67,,Income Statement
Gross Divid - Common Stock,376.0,394.0,390.0,449.0,484.0,,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Interest Expense, Suppl",140.0,184.0,140.0,137.0,109.0,,Income Statement
"Depreciat/Amort, Suppl",484.0,545.0,578.0,602.0,564.0,,Income Statement
Total Special Items,98.0,331.0,0.0,0.0,7.0,,Income Statement
Normalzd Income Before Tax,2137.0,2943.0,2543.0,2962.0,3312.0,,Income Statement
Efct/SpecItemsIncTxs (STEC),14.0,58.0,0.0,0.0,2.0,,Income Statement
IncTxsExcl ImpctofSpec Itms,307.0,516.0,371.0,563.0,875.0,,Income Statement
Normalized Income After Tax,1830.0,2427.0,2172.0,2399.0,2437.0,,Income Statement
Normalzd Inc Avail to Common,1830.0,2427.0,2172.0,2399.0,2369.0,,Income Statement
Basic Normalized EPS,2.62,3.51,3.12,3.42,3.31,,Income Statement
Diluted Normalized EPS,2.59,3.47,3.08,3.38,3.32,,Income Statement
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Cash Flow
Net Income,3357.0,2554.0,2492.0,2651.0,3008.0,,Cash Flow
Depreciation/Depletion,484.0,545.0,578.0,602.0,564.0,,Cash Flow
Amortization,397.0,583.0,661.0,706.0,625.0,,Cash Flow
Deferred Taxes,-184.0,-384.0,-427.0,-195.0,-415.0,,Cash Flow
Discontinued Operations,-641.0,34.0,-22.0,0.0,-282.0,,Cash Flow
Unusual Items,-12.0,-45.0,-17.0,2.0,0.0,,Cash Flow
Other Non-Cash Items,104.0,130.0,139.0,151.0,159.0,,Cash Flow
Non-Cash Items,-550.0,119.0,100.0,154.0,-123.0,,Cash Flow
"Cash Taxes Pd, Supplemental",584.0,767.0,689.0,673.0,847.0,,Cash Flow
"Cash Interest Pd, Suppl",126.0,212.0,130.0,140.0,129.0,,Cash Flow
Accounts Receivable,1.0,-183.0,-161.0,-58.0,-156.0,,Cash Flow
Inventories,147.0,9.0,-27.0,-143.0,-22.0,,Cash Flow
Prepaid Expenses,-69.0,-62.0,4.0,90.0,48.0,,Cash Flow
Accounts Payable,50.0,78.0,-54.0,226.0,18.0,,Cash Flow
Accrued Expenses,169.0,263.0,313.0,-9.0,405.0,,Cash Flow
Changes in Working Capital,298.0,105.0,74.0,105.0,292.0,,Cash Flow
Total Cash from Operations,3802.0,3522.0,3478.0,4022.0,3952.0,,Cash Flow
Capital Expenditures,-513.0,-590.0,-620.0,-656.0,-636.0,,Cash Flow
Acquisition of Business,-14248.0,-4880.0,-386.0,-2173.0,-331.0,,Cash Flow
Sale of Fixed Assets,,,33.0,6.0,13.0,,Cash Flow
Sale/Maturity of Investment,43.0,265.0,138.0,22.0,0.0,,Cash Flow
Purchase of Investments,-87.0,0.0,0.0,-149.0,-241.0,,Cash Flow
Other Investing Cash Flow,-146.0,-38.0,-9.0,0.0,-43.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",-14438.0,-4653.0,-224.0,-2294.0,-603.0,,Cash Flow
Total Cash from Investing,-14951.0,-5243.0,-843.0,-2949.0,-1238.0,,Cash Flow
Financing Cash Flow Items,-3.0,-700.0,-124.0,-18.0,-274.0,,Cash Flow
Total Cash Dividends Paid,-354.0,-400.0,-378.0,-433.0,-527.0,,Cash Flow
"Common Stock, Net",249.0,165.0,69.0,96.0,2217.0,,Cash Flow
"Preferred Stock, Net",,,,,1600.0,,Cash Flow
"Iss (Retirmnt) of Stock,Net",249.0,165.0,69.0,96.0,3816.0,,Cash Flow
"Short Term Debt, Net",3511.0,2218.0,-3779.0,66.0,2802.0,,Cash Flow
Long Term Debt Issued,,,1782.0,0.0,12113.0,,Cash Flow
Long Term Debt Reduction,-36.0,-2481.0,-668.0,-508.0,-1565.0,,Cash Flow
"Long Term Debt, Net",5647.0,760.0,1114.0,-508.0,10548.0,,Cash Flow
"Iss (Retirmnt) of Debt, Net",9159.0,2978.0,-2665.0,-442.0,13350.0,,Cash Flow
Total Cash From Financing,9050.0,2043.0,-3099.0,-797.0,16366.0,,Cash Flow
Foreign Exchange Effects,-116.0,-149.0,131.0,-118.0,45.0,,Cash Flow
Net Change in Cash,-2215.0,173.0,-333.0,158.0,19125.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,3006.0,791.0,964.0,630.0,788.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,791.0,964.0,630.0,788.0,19912.0,,Cash Flow
"Depreciation, Supplemental",484.0,545.0,578.0,602.0,564.0,,Cash Flow
Free Cash Flow,3289.0,2932.0,2858.0,3366.0,3316.0,,
FCF Growth,,-0.1085436302827607,-0.02523874488403821,0.17774667599720084,-0.0148544266191325,0.0,
