,2015,2016,2017,2018,2019,2020,Report
"Other Equity, Total",-770.0,-767.0,-662.0,-1608.0,-1970.0,,Balance Sheet
Total Equity,5563.0,3689.0,1978.0,10449.0,13207.0,,Balance Sheet
Total Liabilities & Shareholders’ Equity,23765.0,24238.0,20843.0,44497.0,49519.0,,Balance Sheet
Shr Outs.-Com. Primary Iss.,425.0,374.0,345.0,549.0,563.0,,Balance Sheet
Shr Outs.-Com. Stk. Iss. 2,38.0,38.0,38.0,64.0,52.0,,Balance Sheet
Ttl Comm. Shares Outs.,463.0,412.0,383.0,613.0,615.0,,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,401.0,455.0,489.0,734.0,501.0,,Balance Sheet
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Income Statement
Total Revenue,12671.0,13166.0,26535.0,27250.0,27812.0,,Income Statement
"Cost of Revenue, Total",7911.0,7956.0,15483.0,15917.0,17223.0,,Income Statement
"Sell/Gen/AdminExpenses,Tot",1961.0,2054.0,5156.0,5206.0,5647.0,,Income Statement
Depreciation/Amortization,235.0,225.0,443.0,433.0,443.0,,Income Statement
Restructuring Charge,45.0,38.0,258.0,490.0,775.0,,Income Statement
Impair-Assets Held for Sale,,,,46.0,50.0,,Income Statement
Other Unusual Expnse (In),0.0,211.0,38.0,-18.0,0.0,,Income Statement
Unusual Expense (Income),45.0,249.0,150.0,518.0,276.0,,Income Statement
Loss(Gain)/Sale Asts (Oper),,,-146.0,0.0,-549.0,,Income Statement
"Other, Net",-48.0,-82.0,-467.0,-101.0,-96.0,,Income Statement
"Other Operat Expse, Total",-139.0,-9.0,,,,,Income Statement
Total Operating Expense,10013.0,10475.0,21232.0,22074.0,23589.0,,Income Statement
Total Operating Income,2658.0,2691.0,5303.0,5176.0,4223.0,,Income Statement
"Inter Expse,Net Non-Operat",-399.0,-411.0,-1088.0,-1030.0,-962.0,,Income Statement
"Inter Income, Non-Operating",24.0,32.0,87.0,79.0,66.0,,Income Statement
"Invest Income, Non-Operat",29.0,,285.0,0.0,114.0,,Income Statement
"Inter/Invest Inc, Non-Oper",53.0,32.0,372.0,79.0,180.0,,Income Statement
OtherNon-OperatInc (Expnse),-48.0,-82.0,-467.0,-101.0,-96.0,,Income Statement
Income Before Tax,2264.0,2230.0,4120.0,4124.0,3345.0,,Income Statement
Income Tax - Total,676.0,628.0,796.0,697.0,35.0,,Income Statement
Income After Tax,1588.0,1602.0,3324.0,3427.0,3310.0,,Income Statement
Minority Interest,,,-52.0,-37.0,-31.0,,Income Statement
Equity In Affiliates,-34.0,-50.0,4.0,-47.0,-53.0,,Income Statement
Net Inc Before Extra Items,1554.0,1552.0,3276.0,3343.0,3226.0,,Income Statement
Discontinued Operations,-141.0,-291.0,-947.0,32.0,38.0,,Income Statement
Extraordinary Item,,,-8.0,80.0,44.0,,Income Statement
Total Extraordinary Items,-141.0,-291.0,-955.0,112.0,82.0,,Income Statement
Total Net Income,1413.0,1261.0,2321.0,3455.0,3308.0,,Income Statement
Income Available to Common Excl. Extra. Items,1554.0,1552.0,3276.0,3343.0,3226.0,,Income Statement
Income Available to Common Incl. Extra. Items,1413.0,1261.0,2321.0,3455.0,3308.0,,Income Statement
Basic/Primary Weighted Average Shares,484.0,444.0,640.0,617.0,615.0,,Income Statement
Basic/Primary EPS Excl. Extra. Items,3.21,3.5,5.12,5.42,5.25,,Income Statement
Basic/Primary EPS Incl. Extra. Items,2.92,2.84,3.63,5.6,5.38,,Income Statement
Dilution Adjustment,0.0,,,,,,Income Statement
Diluted Weighted Average Shares,489.0,448.0,647.0,621.0,617.0,,Income Statement
Diluted EPS Excl. Extra. Items,3.18,3.46,5.06,5.38,5.23,,Income Statement
Diluted EPS Incl. Extra. Items,2.89,2.81,3.59,5.56,5.36,,Income Statement
Div/Share-ComStockPrimIssue,0.6,0.63,0.72,0.72,0.72,,Income Statement
Gross Divid - Common Stock,293.0,294.0,289.0,299.0,600.0,,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Interest Expense, Suppl",399.0,411.0,1088.0,1030.0,965.0,,Income Statement
"Depreciat/Amort, Suppl",241.0,205.0,395.0,382.0,386.0,,Income Statement
Total Special Items,45.0,249.0,150.0,518.0,276.0,,Income Statement
Normalzd Income Before Tax,2309.0,2479.0,4270.0,4642.0,3621.0,,Income Statement
Efct/SpecItemsIncTxs (STEC),13.0,70.0,29.0,88.0,3.0,,Income Statement
IncTxsExcl ImpctofSpec Itms,689.0,698.0,825.0,785.0,38.0,,Income Statement
Normalized Income After Tax,1620.0,1781.0,3445.0,3857.0,3583.0,,Income Statement
Normalzd Inc Avail to Common,1586.0,1731.0,3397.0,3773.0,3499.0,,Income Statement
Basic Normalized EPS,3.28,3.9,5.31,6.12,5.69,,Income Statement
Diluted Normalized EPS,3.24,3.86,5.25,6.08,5.67,,Income Statement
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Cash Flow
Net Income,1413.0,1261.0,3320.0,3460.0,3301.0,,Cash Flow
Depreciation/Depletion,235.0,225.0,443.0,433.0,443.0,,Cash Flow
Deferred Taxes,445.0,144.0,-367.0,58.0,-769.0,,Cash Flow
Discontinued Operations,346.0,522.0,94.0,1.0,0.0,,Cash Flow
Unusual Items,-139.0,-18.0,-377.0,61.0,-611.0,,Cash Flow
Equity in Net Earnings/Loss,37.0,53.0,15.0,54.0,58.0,,Cash Flow
Other Non-Cash Items,157.0,165.0,11143.0,11786.0,12845.0,,Cash Flow
Non-Cash Items,401.0,722.0,10875.0,11902.0,12292.0,,Cash Flow
"Cash Taxes Pd, Supplemental",199.0,373.0,827.0,161.0,598.0,,Cash Flow
"Cash Interest Pd, Suppl",349.0,407.0,1056.0,1012.0,922.0,,Cash Flow
Accounts Receivable,-376.0,36.0,-147.0,-368.0,-256.0,,Cash Flow
Inventories,-498.0,-804.0,-11544.0,-12185.0,-14215.0,,Cash Flow
Other Assets,23.0,-85.0,,,,,Cash Flow
Accounts Payable,-220.0,23.0,-248.0,-158.0,297.0,,Cash Flow
Changes in Working Capital,-1100.0,-667.0,-11832.0,-12389.0,-14037.0,,Cash Flow
Total Cash from Operations,1394.0,1685.0,2439.0,3464.0,1230.0,,Cash Flow
Capital Expenditures,-171.0,-196.0,-356.0,-352.0,-353.0,,Cash Flow
Acquisition of Business,-12.0,-92.0,-289.0,-118.0,-399.0,,Cash Flow
Sale of Business,383.0,20.0,892.0,39.0,756.0,,Cash Flow
Sale/Maturity of Investment,80.0,0.0,,,,,Cash Flow
Purchase of Investments,-98.0,-81.0,-128.0,-161.0,-171.0,,Cash Flow
Other Investing Cash Flow,-28.0,9.0,7.0,-19.0,12.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",325.0,-144.0,482.0,-259.0,198.0,,Cash Flow
Total Cash from Investing,154.0,-340.0,126.0,-611.0,-155.0,,Cash Flow
Financing Cash Flow Items,-8.0,-41.0,-202.0,-268.0,-186.0,,Cash Flow
Total Cash Dividends Paid,-300.0,-288.0,-616.0,-599.0,-595.0,,Cash Flow
Sale/Issuance of Common,,0.0,,,,,Cash Flow
Repurch/Retirement Common,-2813.0,-2997.0,-1111.0,-586.0,-57.0,,Cash Flow
"Common Stock, Net",-2813.0,-2997.0,-1111.0,-586.0,-57.0,,Cash Flow
Options Exercised,142.0,21.0,263.0,29.0,15.0,,Cash Flow
"Iss (Retirmnt) of Stock,Net",-2671.0,-2976.0,-848.0,-557.0,-42.0,,Cash Flow
"Short Term Debt, Net",-616.0,450.0,229.0,-5.0,25.0,,Cash Flow
Long Term Debt Issued,1959.0,2136.0,3157.0,0.0,492.0,,Cash Flow
Long Term Debt Reduction,-17.0,-327.0,-4729.0,-1102.0,-910.0,,Cash Flow
"Long Term Debt, Net",1942.0,1809.0,-1572.0,-1102.0,-418.0,,Cash Flow
"Iss (Retirmnt) of Debt, Net",1326.0,2259.0,-1343.0,-1107.0,-393.0,,Cash Flow
Total Cash From Financing,-1653.0,-1046.0,-3009.0,-2531.0,-1216.0,,Cash Flow
Foreign Exchange Effects,,,58.0,-25.0,-1.0,,Cash Flow
Net Change in Cash,-105.0,299.0,-386.0,297.0,-142.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,428.0,323.0,1065.0,679.0,976.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,323.0,622.0,679.0,976.0,834.0,,Cash Flow
"Depreciation, Supplemental",235.0,225.0,443.0,433.0,443.0,,Cash Flow
Free Cash Flow,1223.0,1489.0,2083.0,3112.0,877.0,,
FCF Growth,,0.21749795584627973,0.3989254533243787,0.4939990398463754,-0.7181876606683805,0.0,
