,2015,2016,2017,2018,2019,2020,Report
Other LT Liabilities,561.0,594.0,1064.0,1201.0,1179.0,,Balance Sheet
Discont. Ops. - Lblts,0.0,48.0,0.0,46.0,0.0,,Balance Sheet
"Other Liabilities, Total",755.0,779.0,1124.0,1295.0,1223.0,,Balance Sheet
Total Liabilities,4460.0,4182.0,6525.0,6853.0,7340.0,,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,0.0,0.0,0.0,,Balance Sheet
Common Stock,19.0,19.0,19.0,19.0,19.0,,Balance Sheet
Additional Paid-In Capital,418.0,419.0,451.0,776.0,830.0,,Balance Sheet
Ret. Earn.(Accum. Deficit),3385.0,3506.0,3952.0,4334.0,4189.0,,Balance Sheet
Treasury Stock - Common,-1498.0,-1507.0,-1500.0,-1699.0,-2093.0,,Balance Sheet
Cum. Trans. Adjustment,-147.0,-194.0,-6.0,-102.0,-78.0,,Balance Sheet
Min. Pension Lblty Adj.,-304.0,-292.0,-239.0,-219.0,-269.0,,Balance Sheet
Other Comprehensive Income,-6.0,7.0,5.0,11.0,-65.0,,Balance Sheet
"Other Equity, Total",-457.0,-478.0,-240.0,-309.0,-412.0,,Balance Sheet
Total Equity,1866.0,1958.0,2682.0,3121.0,2532.0,,Balance Sheet
Total Liabilities & Shareholders’ Equity,6326.0,6139.0,9206.0,9974.0,9873.0,,Balance Sheet
Ttl Comm. Shares Outs.,134.0,134.0,134.0,132.0,129.0,,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,52.0,52.0,52.0,54.0,57.0,,Balance Sheet
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Income Statement
Total Revenue,3277.0,2539.0,2879.0,4285.0,4610.0,,Income Statement
"Cost of Revenue, Total",2201.0,1608.0,1777.0,2336.0,2526.0,,Income Statement
"Sell/Gen/AdminExpenses,Tot",566.0,459.0,470.0,703.0,715.0,,Income Statement
Research & Development,144.0,135.0,142.0,288.0,298.0,,Income Statement
"Inter/Invest Inc, Operating",172.0,,,,,,Income Statement
Restructuring Charge,218.0,43.0,16.0,124.0,62.0,,Income Statement
Impair-Assets Held for Use,,0.0,42.0,0.0,,,Income Statement
Other Unusual Expnse (In),0.0,4.0,130.0,69.0,78.0,,Income Statement
Unusual Expense (Income),218.0,48.0,189.0,193.0,140.0,,Income Statement
"Other Operat Expse, Total",22.0,37.0,17.0,22.0,109.0,,Income Statement
Total Operating Expense,3322.0,2285.0,2594.0,3542.0,3788.0,,Income Statement
Total Operating Income,-46.0,254.0,284.0,744.0,822.0,,Income Statement
"Inter Expse,Net Non-Operat",-81.0,-64.0,-80.0,-135.0,-160.0,,Income Statement
"Inter Income, Non-Operating",1.0,1.0,1.0,1.0,2.0,,Income Statement
"Invest Income, Non-Operat",0.0,1.0,0.0,0.0,0.0,,Income Statement
"Inter/Invest Inc, Non-Oper",1.0,1.0,1.0,2.0,2.0,,Income Statement
OtherNon-OperatInc (Expnse),-5.0,-11.0,-25.0,-2.0,-8.0,,Income Statement
"Other, Net",-5.0,-11.0,-25.0,-2.0,-8.0,,Income Statement
Income Before Tax,-131.0,181.0,181.0,608.0,655.0,,Income Statement
Income Tax - Total,47.0,50.0,-52.0,63.0,112.0,,Income Statement
Income After Tax,-178.0,131.0,233.0,545.0,544.0,,Income Statement
Minority Interest,-10.0,-3.0,-3.0,-9.0,-3.0,,Income Statement
Net Inc Before Extra Items,-187.0,128.0,230.0,536.0,541.0,,Income Statement
Discontinued Operations,676.0,81.0,622.0,-26.0,-63.0,,Income Statement
Extraordinary Item,,,-316.0,-8.0,,,Income Statement
Total Extraordinary Items,676.0,81.0,306.0,-34.0,-63.0,,Income Statement
Total Net Income,489.0,209.0,536.0,502.0,477.0,,Income Statement
Total Adjust to Net Income,0.0,0.0,0.0,-2.0,-2.0,,Income Statement
Income Available to Common Excl. Extra. Items,-187.0,128.0,230.0,534.0,539.0,,Income Statement
Income Available to Common Incl. Extra. Items,489.0,209.0,536.0,500.0,476.0,,Income Statement
Basic/Primary Weighted Average Shares,134.0,134.0,134.0,134.0,131.0,,Income Statement
Basic/Primary EPS Excl. Extra. Items,-1.4,0.95,1.71,3.97,4.12,,Income Statement
Basic/Primary EPS Incl. Extra. Items,3.66,1.56,3.99,3.72,3.64,,Income Statement
Dilution Adjustment,,,,2.0,,,Income Statement
Diluted Weighted Average Shares,134.0,135.0,134.0,136.0,132.0,,Income Statement
Diluted EPS Excl. Extra. Items,-1.4,0.95,1.71,3.94,4.08,,Income Statement
Diluted EPS Incl. Extra. Items,3.66,1.55,3.99,3.69,3.61,,Income Statement
Div/Share-ComStockPrimIssue,0.5,0.66,0.66,0.66,1.6,,Income Statement
Gross Divid - Common Stock,89.0,89.0,89.0,120.0,214.0,,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Interest Expense, Suppl",81.0,64.0,80.0,135.0,160.0,,Income Statement
"Interest Capitalized, Suppl",-8.0,-3.0,-3.0,-4.0,-5.0,,Income Statement
"Depreciat/Amort, Suppl",116.0,77.0,86.0,168.0,150.0,,Income Statement
Total Special Items,218.0,71.0,189.0,193.0,140.0,,Income Statement
Normalzd Income Before Tax,87.0,252.0,369.0,802.0,795.0,,Income Statement
Efct/SpecItemsIncTxs (STEC),76.0,20.0,66.0,20.0,24.0,,Income Statement
IncTxsExcl ImpctofSpec Itms,124.0,70.0,14.0,83.0,135.0,,Income Statement
Normalized Income After Tax,-36.0,182.0,355.0,719.0,660.0,,Income Statement
Normalzd Inc Avail to Common,-46.0,179.0,353.0,707.0,655.0,,Income Statement
Basic Normalized EPS,-0.34,1.34,2.63,5.26,5.01,,Income Statement
Diluted Normalized EPS,-0.34,1.33,2.63,5.22,4.97,,Income Statement
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Cash Flow
Net Income,499.0,212.0,538.0,512.0,480.0,,Cash Flow
Depreciation/Depletion,116.0,101.0,113.0,168.0,150.0,,Cash Flow
Deferred Taxes,20.0,53.0,104.0,-47.0,46.0,,Cash Flow
Discontinued Operations,-757.0,48.0,-601.0,66.0,-4.0,,Cash Flow
Unusual Items,209.0,54.0,-6.0,-93.0,75.0,,Cash Flow
Equity in Net Earnings/Loss,0.0,-1.0,0.0,0.0,0.0,,Cash Flow
Other Non-Cash Items,63.0,52.0,47.0,33.0,38.0,,Cash Flow
Non-Cash Items,-485.0,153.0,-560.0,6.0,110.0,,Cash Flow
"Cash Taxes Pd, Supplemental",340.0,63.0,33.0,135.0,131.0,,Cash Flow
"Cash Interest Pd, Suppl",75.0,82.0,99.0,133.0,141.0,,Cash Flow
Accounts Receivable,141.0,12.0,-262.0,-302.0,-124.0,,Cash Flow
Inventories,78.0,79.0,-97.0,-224.0,6.0,,Cash Flow
Accounts Payable,-293.0,-30.0,332.0,182.0,103.0,,Cash Flow
Accrued Expenses,11.0,-5.0,17.0,104.0,-86.0,,Cash Flow
Changes in Working Capital,-507.0,-21.0,139.0,-270.0,-298.0,,Cash Flow
Total Cash from Operations,-358.0,498.0,336.0,368.0,489.0,,Cash Flow
Purchase of Fixed Assets,-109.0,-91.0,-86.0,-157.0,-94.0,,Cash Flow
Software Development Costs,,,,-49.0,-48.0,,Cash Flow
Capital Expenditures,-109.0,-91.0,-86.0,-205.0,-142.0,,Cash Flow
Acquisition of Business,-1205.0,0.0,-1226.0,,,,Cash Flow
Sale of Business,1650.0,0.0,38.0,108.0,,,Cash Flow
Sale of Fixed Assets,2.0,2.0,2.0,3.0,,,Cash Flow
Sale/Maturity of Investment,66.0,0.0,0.0,,,,Cash Flow
Other Investing Cash Flow,-56.0,-46.0,-63.0,-36.0,-45.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",457.0,-44.0,-1248.0,74.0,-45.0,,Cash Flow
Total Cash from Investing,349.0,-135.0,-1334.0,-131.0,-187.0,,Cash Flow
Financing Cash Flow Items,1.0,-20.0,-12.0,-3.0,-135.0,,Cash Flow
Total Cash Dividends Paid,-86.0,-89.0,-89.0,-89.0,-210.0,,Cash Flow
Sale/Issuance of Common,,,,364.0,,,Cash Flow
Repurch/Retirement Common,-4.0,-13.0,-3.0,-207.0,-416.0,,Cash Flow
"Iss (Retirmnt) of Stock,Net",2.0,-9.0,20.0,168.0,-366.0,,Cash Flow
"Short Term Debt, Net",-547.0,-19.0,-3.0,80.0,-12.0,,Cash Flow
Long Term Debt Issued,1650.0,3.0,1599.0,34.0,1500.0,,Cash Flow
Long Term Debt Reduction,-1037.0,-243.0,-302.0,-552.0,-902.0,,Cash Flow
"Long Term Debt, Net",613.0,-240.0,1297.0,-518.0,598.0,,Cash Flow
"Iss (Retirmnt) of Debt, Net",66.0,-259.0,1294.0,-439.0,586.0,,Cash Flow
Total Cash From Financing,-17.0,-377.0,1213.0,-363.0,-124.0,,Cash Flow
Foreign Exchange Effects,-5.0,0.0,4.0,5.0,0.0,,Cash Flow
Net Change in Cash,-31.0,-14.0,219.0,-121.0,177.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,110.0,79.0,64.0,283.0,162.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,79.0,64.0,283.0,162.0,339.0,,Cash Flow
"Depreciation, Supplemental",116.0,101.0,113.0,168.0,150.0,,Cash Flow
Free Cash Flow,-467.0,407.0,250.0,163.0,347.0,,
FCF Growth,,-1.8715203426124196,-0.3857493857493858,-0.348,1.128834355828221,0.0,
