,2015,2016,2017,2018,2019,2020,Report
Total Extraordinary Items,,,-24.0,-200.0,,,Income Statement
Total Net Income,,968.0,1227.0,605.0,956.0,,Income Statement
Income Available to Common Excl. Extra. Items,,968.0,1251.0,805.0,956.0,,Income Statement
Income Available to Common Incl. Extra. Items,,968.0,1227.0,605.0,956.0,,Income Statement
Basic/Primary Weighted Average Shares,,146.0,150.0,149.0,148.0,,Income Statement
Basic/Primary EPS Excl. Extra. Items,,6.63,8.36,5.4,6.44,,Income Statement
Basic/Primary EPS Incl. Extra. Items,,6.63,8.2,4.06,6.44,,Income Statement
Dilution Adjustment,,,,,,,Income Statement
Diluted Weighted Average Shares,,148.0,152.0,152.0,151.0,,Income Statement
Diluted EPS Excl. Extra. Items,,6.53,8.21,5.31,6.35,,Income Statement
Diluted EPS Incl. Extra. Items,,6.53,8.05,3.99,6.35,,Income Statement
Div/Share-ComStockPrimIssue,,2.26,2.42,2.58,2.7,,Income Statement
Gross Divid - Common Stock,,331.0,363.0,385.0,402.0,,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Interest Expense, Suppl",,195.0,223.0,278.0,284.0,,Income Statement
"Depreciat/Amort, Suppl",,264.0,297.0,331.0,373.0,,Income Statement
Total Special Items,,49.0,-53.0,493.0,364.0,,Income Statement
Normalzd Income Before Tax,,1278.0,1475.0,1515.0,1494.0,,Income Statement
Efct/SpecItemsIncTxs (STEC),,10.0,-10.0,105.0,52.0,,Income Statement
IncTxsExcl ImpctofSpec Itms,,272.0,268.0,321.0,213.0,,Income Statement
Normalized Income After Tax,,1006.0,1207.0,1194.0,1281.0,,Income Statement
Normalzd Inc Avail to Common,,1007.0,1208.0,1193.0,1268.0,,Income Statement
Basic Normalized EPS,,6.89,8.07,8.01,8.55,,Income Statement
Diluted Normalized EPS,,6.79,7.92,7.87,8.42,,Income Statement
Date,,2016-12-31 00:00:00,2017-12-30 00:00:00,2018-12-29 00:00:00,2019-12-28 00:00:00,,Cash Flow
Net Income,,968.0,1227.0,606.0,958.0,,Cash Flow
Depreciation/Depletion,,264.0,297.0,331.0,373.0,,Cash Flow
Amortization,,144.0,164.0,175.0,187.0,,Cash Flow
Deferred Taxes,,-26.0,-103.0,191.0,-18.0,,Cash Flow
Unusual Items,,0.0,-264.0,1.0,1.0,,Cash Flow
Equity in Net Earnings/Loss,,,,,11.0,,Cash Flow
Other Non-Cash Items,,144.0,163.0,124.0,115.0,,Cash Flow
Non-Cash Items,,144.0,-102.0,125.0,128.0,,Cash Flow
"Cash Taxes Pd, Supplemental",,233.0,274.0,339.0,250.0,,Cash Flow
"Cash Interest Pd, Suppl",,177.0,198.0,250.0,253.0,,Cash Flow
Accounts Receivable,,-410.0,-906.0,-49.0,138.0,,Cash Flow
Inventories,,-24.0,-303.0,-402.0,138.0,,Cash Flow
Other Assets,,-13.0,79.0,25.0,-221.0,,Cash Flow
Accounts Payable,,160.0,240.0,211.0,-169.0,,Cash Flow
Accrued Expenses,,7.0,123.0,70.0,124.0,,Cash Flow
Changes in Working Capital,,-309.0,-815.0,-168.0,-122.0,,Cash Flow
Total Cash from Operations,,1186.0,669.0,1261.0,1506.0,,Cash Flow
Capital Expenditures,,-347.0,-442.0,-492.0,-425.0,,Cash Flow
Acquisition of Business,,-59.0,-2584.0,-528.0,-685.0,,Cash Flow
Sale of Business,,24.0,757.0,,77.0,,Cash Flow
Sale of Fixed Assets,,11.0,50.0,45.0,100.0,,Cash Flow
Sale/Maturity of Investment,,345.0,705.0,,,,Cash Flow
"Investment, Net",,105.0,-23.0,26.0,8.0,,Cash Flow
Purchase of Investments,,,,0.0,-261.0,,Cash Flow
Other Investing Cash Flow,,-17.0,-29.0,-40.0,-23.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",,408.0,-1124.0,-497.0,-784.0,,Cash Flow
Total Cash from Investing,,61.0,-1567.0,-989.0,-1209.0,,Cash Flow
Financing Cash Flow Items,,-1.0,-25.0,-77.0,-53.0,,Cash Flow
Total Cash Dividends Paid,,-331.0,-363.0,-385.0,-402.0,,Cash Flow
Sale/Issuance of Common,,419.0,91.0,39.0,146.0,,Cash Flow
Repurch/Retirement Common,,-374.0,-29.0,-527.0,-28.0,,Cash Flow
"Common Stock, Net",,-103.0,62.0,-489.0,119.0,,Cash Flow
Sale/Issuance of Preferred,,0.0,726.0,0.0,735.0,,Cash Flow
Repurch/Retirement Preferd,,,,,,,Cash Flow
"Preferred Stock, Net",,0.0,726.0,0.0,735.0,,Cash Flow
Options Exercised,,0.0,-25.0,-57.0,-19.0,,Cash Flow
"Iss (Retirmnt) of Stock,Net",,-103.0,763.0,-546.0,834.0,,Cash Flow
"Short Term Debt, Net",,2.0,-77.0,433.0,-18.0,,Cash Flow
Long Term Debt Issued,,0.0,0.0,990.0,496.0,,Cash Flow
Long Term Debt Reduction,,,,,,,Cash Flow
"Long Term Debt, Net",,0.0,-3.0,13.0,-654.0,,Cash Flow
"Iss (Retirmnt) of Debt, Net",,2.0,-80.0,446.0,-672.0,,Cash Flow
Total Cash From Financing,,-433.0,295.0,-562.0,-293.0,,Cash Flow
Foreign Exchange Effects,,-102.0,81.0,-54.0,-1.0,,Cash Flow
Net Change in Cash,,712.0,-522.0,-344.0,3.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,,465.0,1177.0,655.0,311.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,,1177.0,655.0,311.0,315.0,,Cash Flow
"Depreciation, Supplemental",,264.0,297.0,331.0,373.0,,Cash Flow
Free Cash Flow,,839.0,227.0,769.0,1081.0,,
FCF Growth,,,-0.7294398092967819,2.3876651982378854,0.4057217165149545,0.0,
