,2015,2016,2017,2018,2019,2020,Report
"Other Liabilities, Total",678.0,699.0,527.0,1000.0,833.0,,Balance Sheet
Total Liabilities,3312.0,3551.0,3595.0,3974.0,4704.0,,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Common Stock,6.0,6.0,3.0,3.0,3.0,,Balance Sheet
Additional Paid-In Capital,9045.0,9159.0,5300.0,5308.0,5277.0,,Balance Sheet
Ret. Earn.(Accum. Deficit),5581.0,6089.0,-126.0,-336.0,-18.0,,Balance Sheet
Treasury Stock - Common,-10074.0,-10508.0,0.0,,,,Balance Sheet
Unrealized Gain (Loss),0.0,,,,,,Balance Sheet
Cum. Trans. Adjustment,-189.0,-197.0,-156.0,-214.0,-204.0,,Balance Sheet
Min. Pension Lblty Adj.,-204.0,-305.0,-188.0,-201.0,-306.0,,Balance Sheet
Other Comprehensive Income,2.0,-1.0,-2.0,7.0,-4.0,,Balance Sheet
"Other Equity, Total",-391.0,-503.0,-346.0,-408.0,-514.0,,Balance Sheet
Total Equity,4167.0,4243.0,4831.0,4567.0,4748.0,,Balance Sheet
Total Liabilities & Shareholders’ Equity,7479.0,7794.0,8426.0,8541.0,9452.0,,Balance Sheet
Ttl Comm. Shares Outs.,332.0,324.0,322.0,318.0,309.0,,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,279.0,290.0,0.0,0.0,0.0,,Balance Sheet
Date,2015-10-31 00:00:00,2016-10-31 00:00:00,2017-10-31 00:00:00,2018-10-31 00:00:00,2019-10-31 00:00:00,,Income Statement
Total Revenue,4038.0,4202.0,4472.0,4914.0,5163.0,,Income Statement
"Cost of Revenue, Total",2015.0,2002.0,2074.0,2230.0,2350.0,,Income Statement
Selling/Gen/Admin Expense,1146.0,1213.0,1211.0,1341.0,1409.0,,Income Statement
Labor & Related Expense,39.0,40.0,40.0,48.0,47.0,,Income Statement
"Sell/Gen/AdminExpenses,Tot",1185.0,1253.0,1251.0,1389.0,1456.0,,Income Statement
Research & Development,326.0,329.0,341.0,387.0,404.0,,Income Statement
"Inter/Invest Inc, Operating",-18.0,3.0,-1.0,4.0,8.0,,Income Statement
Restructuring Charge,8.0,,,,,,Income Statement
Other Unusual Expnse (In),,,,-15.0,13.0,,Income Statement
Unusual Expense (Income),8.0,,,-15.0,13.0,,Income Statement
Total Operating Expense,3516.0,3587.0,3665.0,3995.0,4231.0,,Income Statement
Total Operating Income,522.0,615.0,807.0,919.0,932.0,,Income Statement
"Inter Expse,Net Non-Operat",-66.0,-72.0,-79.0,-75.0,-74.0,,Income Statement
"Inter Income, Non-Operating",7.0,11.0,22.0,38.0,36.0,,Income Statement
"Invest Income, Non-Operat",-30.0,-9.0,5.0,-2.0,2.0,,Income Statement
"Inter/Invest Inc, Non-Oper",-23.0,2.0,27.0,36.0,38.0,,Income Statement
OtherNon-OperatInc (Expnse),47.0,-1.0,48.0,66.0,23.0,,Income Statement
"Other, Net",47.0,-1.0,48.0,66.0,23.0,,Income Statement
Income Before Tax,480.0,544.0,803.0,946.0,919.0,,Income Statement
Income Tax - Total,42.0,82.0,119.0,78.0,-152.0,,Income Statement
Income After Tax,438.0,462.0,684.0,868.0,1071.0,,Income Statement
Net Inc Before Extra Items,438.0,462.0,684.0,868.0,1071.0,,Income Statement
Discontinued Operations,-37.0,0.0,,,,,Income Statement
Extraordinary Item,,,,-552.0,,,Income Statement
Total Extraordinary Items,-37.0,0.0,,-552.0,,,Income Statement
Total Net Income,401.0,462.0,684.0,316.0,1071.0,,Income Statement
Income Available to Common Excl. Extra. Items,438.0,462.0,684.0,868.0,1071.0,,Income Statement
Income Available to Common Incl. Extra. Items,401.0,462.0,684.0,316.0,1071.0,,Income Statement
Basic/Primary Weighted Average Shares,333.0,326.0,322.0,321.0,314.0,,Income Statement
Basic/Primary EPS Excl. Extra. Items,1.32,1.42,2.12,2.7,3.41,,Income Statement
Basic/Primary EPS Incl. Extra. Items,1.2,1.42,2.12,0.98,3.41,,Income Statement
Dilution Adjustment,0.0,0.0,,,,,Income Statement
Diluted Weighted Average Shares,335.0,329.0,326.0,325.0,318.0,,Income Statement
Diluted EPS Excl. Extra. Items,1.31,1.4,2.1,2.67,3.37,,Income Statement
Diluted EPS Incl. Extra. Items,1.2,1.4,2.1,0.97,3.37,,Income Statement
Div/Share-ComStockPrimIssue,0.43,0.45,0.51,0.58,0.64,,Income Statement
Gross Divid - Common Stock,133.0,150.0,170.0,191.0,206.0,,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Interest Expense, Suppl",66.0,72.0,79.0,75.0,74.0,,Income Statement
"Depreciat/Amort, Suppl",98.0,95.0,94.0,102.0,111.0,,Income Statement
Total Special Items,96.0,94.0,42.0,75.0,119.0,,Income Statement
Normalzd Income Before Tax,576.0,638.0,845.0,1021.0,1038.0,,Income Statement
Efct/SpecItemsIncTxs (STEC),0.0,0.0,6.0,6.0,42.0,,Income Statement
IncTxsExcl ImpctofSpec Itms,42.0,82.0,125.0,84.0,-110.0,,Income Statement
Normalized Income After Tax,534.0,556.0,720.0,937.0,1148.0,,Income Statement
Normalzd Inc Avail to Common,534.0,556.0,720.0,937.0,1148.0,,Income Statement
Basic Normalized EPS,1.6,1.71,2.24,2.92,3.66,,Income Statement
Diluted Normalized EPS,1.59,1.69,2.21,2.88,3.61,,Income Statement
Date,2015-10-31 00:00:00,2016-10-31 00:00:00,2017-10-31 00:00:00,2018-10-31 00:00:00,2019-10-31 00:00:00,,Cash Flow
Net Income,401.0,462.0,684.0,316.0,1071.0,,Cash Flow
Depreciation/Depletion,253.0,246.0,212.0,210.0,238.0,,Cash Flow
Deferred Taxes,70.0,3.0,102.0,-16.0,-255.0,,Cash Flow
Discontinued Operations,810.0,0.0,0.0,,,,Cash Flow
Unusual Items,6.0,27.0,0.0,1.0,9.0,,Cash Flow
Other Non-Cash Items,97.0,95.0,91.0,105.0,97.0,,Cash Flow
Non-Cash Items,913.0,122.0,91.0,106.0,106.0,,Cash Flow
"Cash Taxes Pd, Supplemental",129.0,67.0,63.0,102.0,159.0,,Cash Flow
"Cash Interest Pd, Suppl",71.0,73.0,82.0,80.0,80.0,,Cash Flow
Accounts Receivable,-24.0,-33.0,-81.0,-65.0,-106.0,,Cash Flow
Inventories,-24.0,-7.0,-61.0,-83.0,-36.0,,Cash Flow
Other Assets,0.0,-10.0,0.0,0.0,-6.0,,Cash Flow
Accounts Payable,-26.0,-15.0,2.0,40.0,29.0,,Cash Flow
Accrued Expenses,8.0,15.0,38.0,31.0,23.0,,Cash Flow
Changes in Working Capital,-315.0,-40.0,-200.0,471.0,-139.0,,Cash Flow
Total Cash from Operations,1322.0,793.0,889.0,1087.0,1021.0,,Cash Flow
Purchase of Fixed Assets,-98.0,-139.0,-176.0,-177.0,-155.0,,Cash Flow
Purchase/Acq of Intangibles,,,,,-1.0,,Cash Flow
Capital Expenditures,-98.0,-139.0,-176.0,-177.0,-156.0,,Cash Flow
Acquisition of Business,-74.0,-261.0,-128.0,-516.0,-1408.0,,Cash Flow
Sale of Business,3.0,0.0,2.0,0.0,0.0,,Cash Flow
Sale of Fixed Assets,12.0,0.0,0.0,1.0,0.0,,Cash Flow
Sale/Maturity of Investment,0.0,1.0,0.0,0.0,,,Cash Flow
Purchase of Investments,-1.0,0.0,0.0,,,,Cash Flow
Other Investing Cash Flow,-242.0,161.0,-3.0,-12.0,-26.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",-302.0,-99.0,-129.0,-527.0,-1434.0,,Cash Flow
Total Cash from Investing,-400.0,-238.0,-305.0,-704.0,-1590.0,,Cash Flow
Financing Cash Flow Items,-747.0,-8.0,-14.0,-30.0,-24.0,,Cash Flow
Total Cash Dividends Paid,-133.0,-150.0,-170.0,-191.0,-206.0,,Cash Flow
Sale/Issuance of Common,58.0,62.0,66.0,56.0,54.0,,Cash Flow
Repurch/Retirement Common,-267.0,-434.0,-194.0,-422.0,-723.0,,Cash Flow
"Iss (Retirmnt) of Stock,Net",-209.0,-372.0,-128.0,-366.0,-669.0,,Cash Flow
Short Term Debt Issued,,255.0,400.0,483.0,805.0,,Cash Flow
Short Term Debt Reduction,,,,-693.0,-702.0,,Cash Flow
"Short Term Debt, Net",0.0,255.0,400.0,-210.0,103.0,,Cash Flow
Long Term Debt Issued,0.0,299.0,0.0,0.0,497.0,,Cash Flow
Long Term Debt Reduction,0.0,-292.0,-290.0,,,,Cash Flow
"Long Term Debt, Net",0.0,7.0,-290.0,0.0,497.0,,Cash Flow
"Iss (Retirmnt) of Debt, Net",0.0,262.0,110.0,-210.0,600.0,,Cash Flow
Total Cash From Financing,-1089.0,-268.0,-202.0,-797.0,-299.0,,Cash Flow
Foreign Exchange Effects,-48.0,-1.0,7.0,-17.0,2.0,,Cash Flow
Net Change in Cash,-215.0,286.0,389.0,-431.0,-866.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,2218.0,2003.0,2289.0,2678.0,2254.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,2003.0,2289.0,2678.0,2247.0,1388.0,,Cash Flow
"Depreciation, Supplemental",253.0,246.0,212.0,210.0,238.0,,Cash Flow
Free Cash Flow,1224.0,654.0,713.0,910.0,865.0,,
FCF Growth,,-0.46568627450980393,0.0902140672782874,0.27629733520336597,-0.0494505494505495,0.0,
