,2015,2016,2017,2018,2019,2020,Report
Diluted EPS Incl. Extra. Items,,1.85,2.57,1.89,1.65,,Income Statement
Div/Share-ComStockPrimIssue,,0.0,,,,,Income Statement
Gross Divid - Common Stock,,0.0,0.0,0.0,171.0,,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Interest Expense, Suppl",,4.0,8.0,8.0,14.0,,Income Statement
"Depreciat/Amort, Suppl",,246.0,317.0,345.0,373.0,,Income Statement
Total Special Items,,,,,30.0,,Income Statement
Normalzd Income Before Tax,,918.0,967.0,801.0,685.0,,Income Statement
Efct/SpecItemsIncTxs (STEC),,,,,6.0,,Income Statement
IncTxsExcl ImpctofSpec Itms,,282.0,246.0,171.0,131.0,,Income Statement
Normalized Income After Tax,,636.0,721.0,630.0,554.0,,Income Statement
Normalzd Inc Avail to Common,,636.0,721.0,630.0,554.0,,Income Statement
Basic Normalized EPS,,1.88,2.18,1.91,1.74,,Income Statement
Diluted Normalized EPS,,1.85,2.13,1.89,1.72,,Income Statement
Date,,2016-12-31 00:00:00,2017-12-30 00:00:00,2018-12-29 00:00:00,2019-12-28 00:00:00,,Cash Flow
Net Income,,636.0,867.0,630.0,529.0,,Cash Flow
Depreciation/Depletion,,504.0,581.0,643.0,688.0,,Cash Flow
Deferred Taxes,,-12.0,47.0,34.0,51.0,,Cash Flow
Unusual Items,,,,,-30.0,,Cash Flow
Other Non-Cash Items,,75.0,83.0,95.0,104.0,,Cash Flow
Non-Cash Items,,75.0,83.0,95.0,74.0,,Cash Flow
"Cash Taxes Pd, Supplemental",,255.0,187.0,-16.0,100.0,,Cash Flow
"Cash Interest Pd, Suppl",,18.0,18.0,16.0,26.0,,Cash Flow
Accounts Receivable,,78.0,-33.0,-208.0,58.0,,Cash Flow
Inventories,,-1.0,-1.0,-9.0,2.0,,Cash Flow
Prepaid Expenses,,-67.0,-191.0,156.0,-77.0,,Cash Flow
Accounts Payable,,-13.0,7.0,65.0,-9.0,,Cash Flow
Accrued Expenses,,-21.0,-67.0,-7.0,40.0,,Cash Flow
Changes in Working Capital,,42.0,-270.0,52.0,-29.0,,Cash Flow
Total Cash from Operations,,1246.0,1308.0,1454.0,1313.0,,Cash Flow
Purchase of Fixed Assets,,-459.0,-362.0,-447.0,-472.0,,Cash Flow
Purchase/Acq of Intangibles,,-18.0,-30.0,-37.0,-36.0,,Cash Flow
Software Development Costs,,-294.0,-274.0,-274.0,-274.0,,Cash Flow
Capital Expenditures,,-772.0,-666.0,-757.0,-781.0,,Cash Flow
Acquisition of Business,,0.0,0.0,,-75.0,,Cash Flow
Sale/Maturity of Investment,,464.0,292.0,552.0,580.0,,Cash Flow
Purchase of Investments,,-482.0,-632.0,-623.0,-365.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",,-18.0,-340.0,-71.0,141.0,,Cash Flow
Total Cash from Investing,,-790.0,-1006.0,-829.0,-640.0,,Cash Flow
Financing Cash Flow Items,,-40.0,-14.0,-3.0,-25.0,,Cash Flow
Total Cash Dividends Paid,,,,,-114.0,,Cash Flow
"Common Stock, Net",,-700.0,-173.0,-623.0,-1321.0,,Cash Flow
Options Exercised,,64.0,77.0,91.0,258.0,,Cash Flow
"Iss (Retirmnt) of Stock,Net",,-636.0,-97.0,-532.0,-1063.0,,Cash Flow
Long Term Debt Issued,,0.0,0.0,,600.0,,Cash Flow
Long Term Debt Reduction,,0.0,0.0,-75.0,0.0,,Cash Flow
"Iss (Retirmnt) of Debt, Net",,0.0,0.0,-75.0,600.0,,Cash Flow
Total Cash From Financing,,-677.0,-111.0,-610.0,-601.0,,Cash Flow
Foreign Exchange Effects,,-10.0,9.0,-12.0,-4.0,,Cash Flow
Net Change in Cash,,-231.0,200.0,3.0,68.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,,402.0,171.0,371.0,374.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,,171.0,371.0,374.0,442.0,,Cash Flow
"Depreciation, Supplemental",,504.0,581.0,643.0,688.0,,Cash Flow
Free Cash Flow,,474.0,642.0,697.0,532.0,,
FCF Growth,,,0.35443037974683533,0.08566978193146424,-0.23672883787661403,0.0,
