,2015,2016,2017,2018,2019,2020,Report
Diluted EPS Incl. Extra. Items,8.48,7.81,9.44,14.2,13.92,,Income Statement
Div/Share-ComStockPrimIssue,2.59,2.92,3.24,3.53,3.81,,Income Statement
Gross Divid - Common Stock,474.0,489.0,502.0,516.0,518.0,,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Interest Expense, Suppl",417.0,280.0,255.0,334.0,350.0,,Income Statement
"Interest Capitalized, Suppl",-3.0,,,,,,Income Statement
"Depreciat/Amort, Suppl",215.0,220.0,207.0,168.0,147.0,,Income Statement
Total Special Items,151.0,182.0,234.0,67.0,395.0,,Income Statement
Normalzd Income Before Tax,2293.0,1773.0,2448.0,2551.0,2627.0,,Income Statement
Efct/SpecItemsIncTxs (STEC),32.0,32.0,47.0,10.0,60.0,,Income Statement
IncTxsExcl ImpctofSpec Itms,487.0,310.0,495.0,399.0,399.0,,Income Statement
Normalized Income After Tax,1806.0,1463.0,1953.0,2152.0,2228.0,,Income Statement
Normalzd Inc Avail to Common,1681.0,1463.0,1953.0,2152.0,2228.0,,Income Statement
Basic Normalized EPS,9.25,8.8,12.67,14.78,16.61,,Income Statement
Diluted Normalized EPS,9.13,8.7,12.46,14.57,16.38,,Income Statement
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Cash Flow
Net Income,1687.0,1313.0,1480.0,2098.0,1893.0,,Cash Flow
Depreciation/Depletion,248.0,248.0,234.0,198.0,183.0,,Cash Flow
Deferred Taxes,-131.0,-34.0,156.0,25.0,-308.0,,Cash Flow
Unusual Items,-12.0,-18.0,-57.0,-21.0,-317.0,,Cash Flow
Equity in Net Earnings/Loss,-118.0,16.0,105.0,16.0,104.0,,Cash Flow
Other Non-Cash Items,145.0,134.0,121.0,144.0,135.0,,Cash Flow
Non-Cash Items,15.0,132.0,169.0,139.0,-78.0,,Cash Flow
"Cash Taxes Pd, Supplemental",439.0,155.0,418.0,538.0,609.0,,Cash Flow
"Cash Interest Pd, Suppl",186.0,163.0,181.0,221.0,272.0,,Cash Flow
Accounts Receivable,-277.0,-150.0,-457.0,-398.0,324.0,,Cash Flow
Other Assets,-441.0,31.0,-383.0,503.0,12.0,,Cash Flow
Payable/Accrued,82.0,174.0,206.0,-100.0,46.0,,Cash Flow
Changes in Working Capital,872.0,672.0,-516.0,137.0,651.0,,Cash Flow
Total Cash from Operations,2691.0,2331.0,1523.0,2597.0,2341.0,,Cash Flow
Capital Expenditures,-133.0,-92.0,-162.0,-162.0,-143.0,,Cash Flow
Sale of Business,,,,,934.0,,Cash Flow
Sale/Maturity of Investment,7712.0,7271.0,7788.0,9276.0,9676.0,,Cash Flow
"Investment, Net",,70.0,-5.0,0.0,-138.0,,Cash Flow
Purchase of Investments,-8104.0,-8063.0,-7685.0,-9645.0,-13197.0,,Cash Flow
Other Investing Cash Flow,16.0,31.0,-107.0,-56.0,-366.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",-376.0,-691.0,-9.0,-425.0,-3091.0,,Cash Flow
Total Cash from Investing,-509.0,-783.0,-171.0,-587.0,-3234.0,,Cash Flow
Financing Cash Flow Items,-981.0,284.0,8.0,-43.0,4127.0,,Cash Flow
Total Cash Dividends Paid,-465.0,-479.0,-491.0,-506.0,-504.0,,Cash Flow
"Common Stock, Net",-1741.0,-1707.0,-1485.0,-1630.0,-1943.0,,Cash Flow
Options Exercised,-360.0,-56.0,-151.0,28.0,-187.0,,Cash Flow
"Iss (Retirmnt) of Stock,Net",-2101.0,-1763.0,-1636.0,-1602.0,-2130.0,,Cash Flow
"Short Term Debt, Net",-1.0,-1.0,0.0,0.0,,,Cash Flow
Long Term Debt Issued,4789.0,4746.0,4725.0,7174.0,5607.0,,Cash Flow
Long Term Debt Reduction,-3637.0,-3929.0,-4391.0,-6286.0,-5886.0,,Cash Flow
"Long Term Debt, Net",1152.0,817.0,334.0,888.0,-279.0,,Cash Flow
"Iss (Retirmnt) of Debt, Net",1151.0,816.0,334.0,888.0,-279.0,,Cash Flow
Total Cash From Financing,-2396.0,-1142.0,-1785.0,-1263.0,1214.0,,Cash Flow
Foreign Exchange Effects,-21.0,-75.0,35.0,-8.0,9.0,,Cash Flow
Net Change in Cash,-235.0,331.0,-398.0,739.0,330.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,5642.0,5211.0,5542.0,5144.0,5883.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,5407.0,5542.0,5144.0,5883.0,6213.0,,Cash Flow
"Depreciation, Supplemental",248.0,248.0,234.0,198.0,183.0,,Cash Flow
Free Cash Flow,2558.0,2239.0,1361.0,2435.0,2198.0,,
FCF Growth,,-0.12470680218921038,-0.39213934792317995,0.7891256429096252,-0.09733059548254619,0.0,
