,2015,2016,2017,2018,2019,2020,Report
Customer Advances,5.0,30.0,5.0,8.0,,,Balance Sheet
Income Taxes Payable,26.0,52.0,60.0,78.0,34.0,,Balance Sheet
Other Current Liabilities,19.0,46.0,41.0,82.0,161.0,,Balance Sheet
"Other Curr. Lblts, Total",50.0,128.0,106.0,168.0,195.0,,Balance Sheet
Total Current Liabilities,326.0,436.0,566.0,960.0,1542.0,,Balance Sheet
Total Long Term Debt,0.0,2.0,0.0,674.0,1936.0,,Balance Sheet
Total Debt,0.0,2.0,133.0,874.0,2566.0,,Balance Sheet
Deferred Income Tax,7.0,4.0,80.0,186.0,438.0,,Balance Sheet
Minority Interest,0.0,4.0,2.0,4.0,7.0,,Balance Sheet
"Other Liabilities, Total",110.0,126.0,169.0,217.0,298.0,,Balance Sheet
Total Liabilities,444.0,571.0,817.0,2041.0,4221.0,,Balance Sheet
Common Stock,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Additional Paid-In Capital,637.0,719.0,768.0,831.0,1011.0,,Balance Sheet
Ret. Earn.(Accum. Deficit),2169.0,3008.0,3560.0,4152.0,4707.0,,Balance Sheet
Treasury Stock - Common,-498.0,-1650.0,-2655.0,-3016.0,-3223.0,,Balance Sheet
Unrealized Gain (Loss),29.0,-3.0,6.0,-11.0,7.0,,Balance Sheet
"Other Equity, Total",-96.0,-78.0,-86.0,61.0,-73.0,,Balance Sheet
Total Equity,2241.0,1996.0,1593.0,2018.0,2429.0,,Balance Sheet
Total Liabilities & Shareholders’ Equity,2685.0,2567.0,2410.0,4059.0,6650.0,,Balance Sheet
Ttl Comm. Shares Outs.,200.0,176.0,156.0,150.0,151.0,,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,7.0,32.0,53.0,61.0,65.0,,Balance Sheet
Date,2015-03-28 00:00:00,2016-04-02 00:00:00,2017-04-01 00:00:00,2018-03-31 00:00:00,2019-03-30 00:00:00,,Income Statement
Total Revenue,4371.0,4712.0,4494.0,4719.0,5238.0,,Income Statement
"Cost of Revenue, Total",1724.0,1915.0,1832.0,1859.0,2058.0,,Income Statement
Selling/Gen/Admin Expense,1148.0,1324.0,1434.0,1600.0,1917.0,,Income Statement
Advertising Expense,104.0,104.0,119.0,167.0,158.0,,Income Statement
"Sell/Gen/AdminExpenses,Tot",1251.0,1428.0,1553.0,1767.0,2075.0,,Income Statement
Depreciation,138.0,183.0,220.0,209.0,188.0,,Income Statement
Amortiz of Intangibles,,,,,37.0,,Income Statement
Depreciation/Amortization,138.0,183.0,220.0,209.0,225.0,,Income Statement
Restructuring Charge,,,,102.0,124.0,,Income Statement
Impair-Assets Held for Use,1.0,11.0,199.0,33.0,21.0,,Income Statement
Other Unusual Expnse (In),0.0,,,,,,Income Statement
Unusual Expense (Income),1.0,11.0,199.0,135.0,145.0,,Income Statement
Total Operating Expense,3114.0,3537.0,3804.0,3970.0,4503.0,,Income Statement
Total Operating Income,1257.0,1175.0,690.0,749.0,735.0,,Income Statement
"Inter Expse,Net Non-Operat",0.0,-2.0,-4.0,-22.0,-38.0,,Income Statement
"Inter/Invest Inc, Non-Oper",-3.0,-5.0,-3.0,13.0,-80.0,,Income Statement
OtherNon-OperatInc (Expnse),2.0,4.0,5.0,2.0,4.0,,Income Statement
"Other, Net",2.0,4.0,5.0,2.0,4.0,,Income Statement
Income Before Tax,1256.0,1172.0,689.0,742.0,621.0,,Income Statement
Income Tax - Total,375.0,335.0,137.0,129.0,79.0,,Income Statement
Income After Tax,881.0,838.0,552.0,613.0,542.0,,Income Statement
Minority Interest,,1.0,1.0,0.0,1.0,,Income Statement
Net Inc Before Extra Items,881.0,839.0,553.0,613.0,543.0,,Income Statement
Total Extraordinary Items,,,,-21.0,,,Income Statement
Total Net Income,881.0,839.0,553.0,592.0,543.0,,Income Statement
Income Available to Common Excl. Extra. Items,881.0,839.0,553.0,613.0,543.0,,Income Statement
Income Available to Common Incl. Extra. Items,881.0,839.0,553.0,592.0,543.0,,Income Statement
Basic/Primary Weighted Average Shares,203.0,186.0,166.0,152.0,150.0,,Income Statement
Basic/Primary EPS Excl. Extra. Items,4.35,4.5,3.33,4.03,3.63,,Income Statement
Basic/Primary EPS Incl. Extra. Items,4.35,4.5,3.33,3.89,3.63,,Income Statement
Dilution Adjustment,,0.0,,,,,Income Statement
Diluted Weighted Average Shares,206.0,189.0,168.0,155.0,152.0,,Income Statement
Diluted EPS Excl. Extra. Items,4.28,4.44,3.29,3.95,3.58,,Income Statement
Diluted EPS Incl. Extra. Items,4.28,4.44,3.29,3.82,3.58,,Income Statement
Div/Share-ComStockPrimIssue,,0.0,,,,,Income Statement
Gross Divid - Common Stock,0.0,0.0,0.0,0.0,0.0,,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Interest Expense, Suppl",0.0,2.0,4.0,22.0,38.0,,Income Statement
"Depreciat/Amort, Suppl",131.0,172.0,198.0,182.0,188.0,,Income Statement
Total Special Items,1.0,11.0,199.0,135.0,145.0,,Income Statement
Normalzd Income Before Tax,1257.0,1183.0,888.0,877.0,766.0,,Income Statement
Efct/SpecItemsIncTxs (STEC),0.0,3.0,40.0,23.0,18.0,,Income Statement
IncTxsExcl ImpctofSpec Itms,375.0,338.0,177.0,152.0,97.0,,Income Statement
Normalized Income After Tax,882.0,845.0,711.0,725.0,669.0,,Income Statement
Normalzd Inc Avail to Common,882.0,847.0,712.0,725.0,670.0,,Income Statement
Basic Normalized EPS,4.35,4.55,4.29,4.76,4.47,,Income Statement
Diluted Normalized EPS,4.28,4.48,4.24,4.67,4.42,,Income Statement
Date,2015-03-28 00:00:00,2016-04-02 00:00:00,2017-04-01 00:00:00,2018-03-31 00:00:00,2019-03-30 00:00:00,,Cash Flow
Net Income,881.0,838.0,552.0,592.0,542.0,,Cash Flow
Depreciation/Depletion,138.0,183.0,220.0,209.0,225.0,,Cash Flow
Deferred Taxes,6.0,-2.0,-60.0,9.0,-71.0,,Cash Flow
Unusual Items,8.0,10.0,203.0,66.0,39.0,,Cash Flow
Equity in Net Earnings/Loss,0.0,,,,,,Cash Flow
Other Non-Cash Items,8.0,39.0,40.0,29.0,124.0,,Cash Flow
Non-Cash Items,16.0,49.0,243.0,96.0,163.0,,Cash Flow
"Cash Taxes Pd, Supplemental",373.0,273.0,171.0,104.0,172.0,,Cash Flow
"Cash Interest Pd, Suppl",1.0,2.0,4.0,11.0,45.0,,Cash Flow
Accounts Receivable,-83.0,53.0,60.0,19.0,-23.0,,Cash Flow
Inventories,-112.0,-16.0,21.0,46.0,-125.0,,Cash Flow
Prepaid Expenses,-20.0,-5.0,-1.0,49.0,-31.0,,Cash Flow
Other Assets,-6.0,0.0,-8.0,-5.0,,,Cash Flow
Accounts Payable,6.0,14.0,38.0,-21.0,-48.0,,Cash Flow
Accrued Expenses,22.0,126.0,-54.0,56.0,20.0,,Cash Flow
Changes in Working Capital,-184.0,182.0,81.0,157.0,-165.0,,Cash Flow
Total Cash from Operations,858.0,1250.0,1035.0,1063.0,694.0,,Cash Flow
Purchase of Fixed Assets,-356.0,-369.0,-165.0,-120.0,-181.0,,Cash Flow
Purchase/Acq of Intangibles,-29.0,-11.0,-6.0,-3.0,-3.0,,Cash Flow
Capital Expenditures,-385.0,-381.0,-170.0,-124.0,-184.0,,Cash Flow
Acquisition of Business,,,-481.0,-1415.0,-1875.0,,Cash Flow
Sale of Business,,1.0,,,,,Cash Flow
"Investment, Net",,,,,11.0,,Cash Flow
Purchase of Investments,0.0,-1.0,0.0,0.0,,,Cash Flow
Other Investing Cash Flow,-3.0,0.0,0.0,5.0,-77.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",-3.0,-1.0,-481.0,-1410.0,-1941.0,,Cash Flow
Total Cash from Investing,-388.0,-381.0,-651.0,-1533.0,-2125.0,,Cash Flow
Financing Cash Flow Items,45.0,-3.0,0.0,0.0,-15.0,,Cash Flow
"Common Stock, Net",-495.0,-1152.0,-1005.0,-361.0,-207.0,,Cash Flow
Options Exercised,15.0,13.0,8.0,14.0,29.0,,Cash Flow
"Iss (Retirmnt) of Stock,Net",-480.0,-1140.0,-996.0,-347.0,-178.0,,Cash Flow
Long Term Debt Issued,0.0,193.0,1240.0,2520.0,4204.0,,Cash Flow
Long Term Debt Reduction,0.0,-200.0,-1094.0,-1783.0,-2560.0,,Cash Flow
"Iss (Retirmnt) of Debt, Net",0.0,-7.0,146.0,737.0,1644.0,,Cash Flow
Total Cash From Financing,-435.0,-1149.0,-850.0,390.0,1451.0,,Cash Flow
Foreign Exchange Effects,-27.0,4.0,-6.0,15.0,-11.0,,Cash Flow
Net Change in Cash,8.0,-277.0,-472.0,-66.0,9.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,971.0,979.0,702.0,230.0,163.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,979.0,702.0,230.0,163.0,172.0,,Cash Flow
"Depreciation, Supplemental",138.0,183.0,220.0,209.0,225.0,,Cash Flow
Free Cash Flow,473.0,869.0,865.0,939.0,510.0,,
FCF Growth,,0.8372093023255813,-0.004602991944764101,0.08554913294797695,-0.4568690095846646,0.0,
