,2015,2016,2017,2018,2019,2020,Report
NetInterIn after Loan Loss Provision,3094.0,3239.0,3464.0,3562.0,3401.0,,Income Statement
Fees & Commish from Operat,824.0,837.0,832.0,847.0,892.0,,Income Statement
Commish & Fees/Secur Act,202.0,213.0,230.0,235.0,243.0,,Income Statement
Insur Commish Fees& Premium,165.0,145.0,81.0,65.0,78.0,,Income Statement
Credit Card Fees,440.0,475.0,488.0,509.0,528.0,,Income Statement
Fees for Other Cust Serv,55.0,58.0,60.0,71.0,79.0,,Income Statement
Invest Securities Gains,29.0,6.0,19.0,1.0,-28.0,,Income Statement
Other Unusual Income,8.0,,,,,,Income Statement
Other Revenue,348.0,277.0,252.0,291.0,324.0,,Income Statement
"Non-Interest Income, Bank",2071.0,2011.0,1962.0,2019.0,2116.0,,Income Statement
Labor & Related Expenses,-1883.0,-1842.0,-1874.0,-1947.0,-1916.0,,Income Statement
Depreciation Expense,-28.0,-103.0,-75.0,-56.0,-43.0,,Income Statement
Other Unusual Expense,-99.0,-72.0,-22.0,-11.0,-41.0,,Income Statement
Other Expense,-1625.0,-1569.0,-1595.0,-1612.0,-1532.0,,Income Statement
"Non-Interest Expense, Bank",-3635.0,-3586.0,-3566.0,-3626.0,-3532.0,,Income Statement
Income Before Tax,1530.0,1664.0,1860.0,1955.0,1985.0,,Income Statement
Income Tax - Total,455.0,510.0,558.0,424.0,403.0,,Income Statement
Income After Tax,1075.0,1154.0,1302.0,1531.0,1582.0,,Income Statement
Net Inc Before Extra Items,1075.0,1154.0,1302.0,1531.0,1582.0,,Income Statement
Discontinued Operations,-22.0,16.0,19.0,271.0,0.0,,Income Statement
Extraordinary Item,,,-61.0,37.0,,,Income Statement
Tax on Extraordinary Items,9.0,-7.0,3.0,-80.0,0.0,,Income Statement
Total Extraordinary Items,-13.0,9.0,-39.0,228.0,0.0,,Income Statement
Total Net Income,1062.0,1163.0,1263.0,1759.0,1582.0,,Income Statement
Total Adjust to Net Income,-64.0,-64.0,-64.0,-64.0,-79.0,,Income Statement
Income Available to Common Excl. Extra. Items,1011.0,1090.0,1238.0,1467.0,1503.0,,Income Statement
Income Available to Common Incl. Extra. Items,998.0,1099.0,1199.0,1695.0,1503.0,,Income Statement
Basic/Primary Weighted Average Shares,1325.0,1255.0,1186.0,1092.0,995.0,,Income Statement
Basic/Primary EPS Excl. Extra. Items,0.76,0.87,1.04,1.34,1.51,,Income Statement
Basic/Primary EPS Incl. Extra. Items,0.75,0.88,1.01,1.55,1.51,,Income Statement
Dilution Adjustment,0.0,,,,,,Income Statement
Diluted Weighted Average Shares,1334.0,1261.0,1198.0,1102.0,999.0,,Income Statement
Diluted EPS Excl. Extra. Items,0.76,0.86,1.03,1.33,1.5,,Income Statement
Diluted EPS Incl. Extra. Items,0.75,0.87,1.0,1.54,1.5,,Income Statement
Div/Share-ComStockPrimIssue,0.21,0.25,0.36,0.41,0.58,,Income Statement
Gross Divid - Common Stock,304.0,318.0,370.0,493.0,582.0,,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Depreciat/Amort, Suppl",523.0,574.0,537.0,462.0,426.0,,Income Statement
Total Special Items,91.0,109.0,38.0,80.0,39.0,,Income Statement
Normalzd Income Before Tax,1621.0,1773.0,1898.0,2035.0,2024.0,,Income Statement
Efct/SpecItemsIncTxs (STEC),27.0,33.0,11.0,17.0,8.0,,Income Statement
IncTxsExcl ImpctofSpec Itms,482.0,543.0,569.0,441.0,411.0,,Income Statement
Normalized Income After Tax,1139.0,1230.0,1329.0,1594.0,1613.0,,Income Statement
Normalzd Inc Avail to Common,1075.0,1166.0,1265.0,1530.0,1534.0,,Income Statement
Basic Normalized EPS,0.81,0.93,1.07,1.4,1.54,,Income Statement
Diluted Normalized EPS,0.81,0.92,1.06,1.39,1.54,,Income Statement
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Cash Flow
Net Income,1062.0,1163.0,1263.0,1759.0,1582.0,,Cash Flow
Depreciation/Depletion,523.0,574.0,537.0,462.0,426.0,,Cash Flow
Deferred Taxes,201.0,67.0,209.0,226.0,62.0,,Cash Flow
Non-Cash Items,43.0,14.0,0.0,-281.0,16.0,,Cash Flow
"Cash Taxes Pd, Supplemental",129.0,314.0,181.0,57.0,85.0,,Cash Flow
"Cash Interest Pd, Suppl",268.0,299.0,363.0,581.0,851.0,,Cash Flow
Loan Loss Provision,241.0,262.0,150.0,229.0,387.0,,Cash Flow
Other Assets,-225.0,-226.0,-362.0,287.0,-189.0,,Cash Flow
Changes in Working Capital,-230.0,219.0,288.0,109.0,495.0,,Cash Flow
Total Cash from Operations,1599.0,2037.0,2297.0,2275.0,2581.0,,Cash Flow
Purchase of Fixed Assets,-369.0,-205.0,-150.0,-151.0,-178.0,,Cash Flow
Purchase/Acq of Intangibles,-4.0,-64.0,-41.0,-71.0,-24.0,,Cash Flow
Capital Expenditures,-373.0,-269.0,-191.0,-222.0,-202.0,,Cash Flow
Sale of Business,,0.0,0.0,357.0,0.0,,Cash Flow
Sale/Maturity of Investment,7257.0,4663.0,3771.0,3557.0,3680.0,,Cash Flow
"Investment, Net",0.0,1924.0,815.0,254.0,5372.0,,Cash Flow
Purchase of Investments,-7819.0,-7563.0,-4898.0,-3410.0,-8102.0,,Cash Flow
Loans,-5189.0,536.0,-297.0,-3577.0,-231.0,,Cash Flow
Other Investing Cash Flow,,9.0,-1.0,-4.0,-8.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",-5751.0,-431.0,-610.0,-2823.0,711.0,,Cash Flow
Total Cash from Investing,-6124.0,-700.0,-801.0,-3045.0,509.0,,Cash Flow
Deposits,4230.0,605.0,-2146.0,-2398.0,2984.0,,Cash Flow
Other Financing Cash Flow,-15.0,-16.0,-29.0,-36.0,-29.0,,Cash Flow
Financing Cash Flow Items,4215.0,589.0,-2175.0,-2434.0,2955.0,,Cash Flow
Cash Divids Paid - Common,-304.0,-317.0,-346.0,-452.0,-577.0,,Cash Flow
Cash Divs Paid - Preferred,-64.0,-64.0,-64.0,-64.0,-79.0,,Cash Flow
Total Cash Dividends Paid,-368.0,-381.0,-410.0,-516.0,-656.0,,Cash Flow
"Common Stock, Net",-623.0,-839.0,-1275.0,-2122.0,-1101.0,,Cash Flow
"Preferred Stock, Net",,,,,490.0,,Cash Flow
"Iss (Retirmnt) of Stock,Net",-623.0,-839.0,-1275.0,-2122.0,-611.0,,Cash Flow
"Short Term Debt, Net",-2243.0,-10.0,500.0,1100.0,450.0,,Cash Flow
Long Term Debt Issued,5996.0,3357.0,6649.0,21750.0,21274.0,,Cash Flow
Long Term Debt Reduction,-1142.0,-3916.0,-6255.0,-17451.0,-25926.0,,Cash Flow
"Long Term Debt, Net",4854.0,-559.0,394.0,4299.0,-4652.0,,Cash Flow
"Iss (Retirmnt) of Debt, Net",2611.0,-569.0,894.0,5399.0,-4202.0,,Cash Flow
Total Cash From Financing,5835.0,-1200.0,-2966.0,327.0,-2514.0,,Cash Flow
Net Change in Cash,1310.0,137.0,-1470.0,-443.0,576.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,4004.0,5314.0,5451.0,3981.0,3538.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,5314.0,5451.0,3981.0,3538.0,4114.0,,Cash Flow
"Depreciation, Supplemental",523.0,574.0,537.0,462.0,426.0,,Cash Flow
Free Cash Flow,1226.0,1768.0,2106.0,2053.0,2379.0,,
FCF Growth,,0.44208809135399685,0.19117647058823528,-0.02516619183285851,0.1587920116902095,0.0,
