,2015,2016,2017,2018,2019,2020,Report
Ret. Earn.(Accum. Deficit),9842.0,10303.0,10930.0,11626.0,12778.0,,Balance Sheet
Treasury Stock - Common,-3712.0,-4219.0,-4379.0,-4590.0,-5309.0,,Balance Sheet
Cum. Trans. Adjustment,-641.0,-844.0,-925.0,-943.0,-1012.0,,Balance Sheet
Min. Pension Lblty Adj.,-1098.0,-1384.0,-999.0,-820.0,-1047.0,,Balance Sheet
"Other Equity, Total",-1739.0,-2228.0,-1924.0,-1763.0,-2059.0,,Balance Sheet
Total Equity,5104.0,4575.0,5262.0,5860.0,5962.0,,Balance Sheet
Total Liabilities & Shareholders’ Equity,12279.0,12034.0,15490.0,15320.0,17577.0,,Balance Sheet
Ttl Comm. Shares Outs.,139.0,134.0,133.0,132.0,128.0,,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,42.0,47.0,48.0,49.0,53.0,,Balance Sheet
Date,2015-06-30 00:00:00,2016-06-30 00:00:00,2017-06-30 00:00:00,2018-06-30 00:00:00,2019-06-30 00:00:00,,Income Statement
Total Revenue,12712.0,11361.0,12029.0,14302.0,14320.0,,Income Statement
"Cost of Revenue, Total",9636.0,8747.0,9153.0,10718.0,10689.0,,Income Statement
"Sell/Gen/AdminExpenses,Tot",1532.0,1338.0,1434.0,1620.0,1531.0,,Income Statement
"Inter Expense,Net Operatng",118.0,137.0,162.0,214.0,190.0,,Income Statement
"Inter/Invest Inc, Operating",,,,64.0,-93.0,,Income Statement
Restructuring Charge,35.0,97.0,56.0,83.0,28.0,,Income Statement
Impair-Assets Held for Use,0.0,0.0,,,,,Income Statement
Other Unusual Expnse (In),,,,27.0,0.0,,Income Statement
Unusual Expense (Income),39.0,86.0,13.0,126.0,38.0,,Income Statement
Loss(Gain)/Sale Asts (Oper),4.0,-11.0,-43.0,16.0,10.0,,Income Statement
"Other, Net",-46.0,-62.0,-62.0,-142.0,32.0,,Income Statement
"Other Operat Expse, Total",-46.0,-62.0,-62.0,-142.0,32.0,,Income Statement
Total Operating Expense,11280.0,10246.0,10701.0,12600.0,12387.0,,Income Statement
Total Operating Income,1432.0,1115.0,1329.0,1702.0,1933.0,,Income Statement
Income Before Tax,1432.0,1115.0,1329.0,1702.0,1933.0,,Income Statement
Income Tax - Total,420.0,308.0,345.0,264.0,406.0,,Income Statement
Income After Tax,1013.0,807.0,984.0,1438.0,1527.0,,Income Statement
Minority Interest,0.0,0.0,0.0,-1.0,-1.0,,Income Statement
Net Inc Before Extra Items,1012.0,807.0,983.0,1438.0,1527.0,,Income Statement
Total Extraordinary Items,,,,-377.0,-14.0,,Income Statement
Total Net Income,1012.0,807.0,983.0,1061.0,1512.0,,Income Statement
Income Available to Common Excl. Extra. Items,1012.0,807.0,983.0,1438.0,1527.0,,Income Statement
Income Available to Common Incl. Extra. Items,1012.0,807.0,983.0,1061.0,1512.0,,Income Statement
Basic/Primary Weighted Average Shares,143.0,135.0,133.0,133.0,130.0,,Income Statement
Basic/Primary EPS Excl. Extra. Items,7.08,5.96,7.37,10.81,11.75,,Income Statement
Basic/Primary EPS Incl. Extra. Items,7.08,5.96,7.37,7.98,11.63,,Income Statement
Diluted Weighted Average Shares,145.0,137.0,136.0,135.0,132.0,,Income Statement
Diluted EPS Excl. Extra. Items,6.97,5.89,7.25,10.62,11.59,,Income Statement
Diluted EPS Incl. Extra. Items,6.97,5.89,7.25,7.83,11.48,,Income Statement
Div/Share-ComStockPrimIssue,2.37,2.52,2.58,2.74,3.16,,Income Statement
Gross Divid - Common Stock,340.0,342.0,345.0,365.0,412.0,,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Interest Expense, Suppl",118.0,137.0,162.0,214.0,190.0,,Income Statement
"Depreciat/Amort, Suppl",203.0,190.0,203.0,238.0,226.0,,Income Statement
Total Special Items,39.0,86.0,13.0,126.0,38.0,,Income Statement
Normalzd Income Before Tax,1471.0,1201.0,1342.0,1828.0,1972.0,,Income Statement
Efct/SpecItemsIncTxs (STEC),11.0,24.0,3.0,20.0,8.0,,Income Statement
IncTxsExcl ImpctofSpec Itms,431.0,331.0,348.0,283.0,414.0,,Income Statement
Normalized Income After Tax,1040.0,870.0,994.0,1545.0,1558.0,,Income Statement
Normalzd Inc Avail to Common,1040.0,869.0,993.0,1544.0,1557.0,,Income Statement
Basic Normalized EPS,7.28,6.42,7.45,11.61,11.98,,Income Statement
Diluted Normalized EPS,7.17,6.35,7.33,11.4,11.82,,Income Statement
Date,2015-06-30 00:00:00,2016-06-30 00:00:00,2017-06-30 00:00:00,2018-06-30 00:00:00,2019-06-30 00:00:00,,Cash Flow
Net Income,1013.0,807.0,984.0,1061.0,1513.0,,Cash Flow
Depreciation/Depletion,203.0,190.0,203.0,238.0,226.0,,Cash Flow
Amortization,115.0,117.0,152.0,228.0,211.0,,Cash Flow
Deferred Taxes,19.0,-66.0,37.0,-41.0,33.0,,Cash Flow
Unusual Items,12.0,-11.0,-41.0,36.0,2.0,,Cash Flow
Other Non-Cash Items,18.0,94.0,88.0,126.0,110.0,,Cash Flow
Non-Cash Items,31.0,83.0,48.0,163.0,112.0,,Cash Flow
"Cash Taxes Pd, Supplemental",515.0,250.0,268.0,409.0,455.0,,Cash Flow
"Cash Interest Pd, Suppl",105.0,134.0,132.0,201.0,169.0,,Cash Flow
Accounts Receivable,143.0,18.0,-95.0,-302.0,2.0,,Cash Flow
Inventories,-70.0,120.0,-74.0,-92.0,-52.0,,Cash Flow
Prepaid Expenses,-117.0,136.0,2.0,-16.0,-33.0,,Cash Flow
Other Assets,21.0,-5.0,-6.0,-17.0,3.0,,Cash Flow
Accounts Payable,-87.0,-52.0,175.0,126.0,-12.0,,Cash Flow
Accrued Expenses,-21.0,-54.0,-54.0,-10.0,19.0,,Cash Flow
Changes in Working Capital,-16.0,79.0,-123.0,-52.0,-363.0,,Cash Flow
Total Cash from Operations,1363.0,1211.0,1301.0,1597.0,1730.0,,Cash Flow
Capital Expenditures,-216.0,-149.0,-204.0,-248.0,-195.0,,Cash Flow
Acquisition of Business,-19.0,-68.0,-4069.0,,-2.0,,Cash Flow
Sale of Business,37.0,24.0,86.0,178.0,20.0,,Cash Flow
Sale of Fixed Assets,20.0,19.0,15.0,82.0,47.0,,Cash Flow
Sale/Maturity of Investment,1391.0,1301.0,1279.0,84.0,75.0,,Cash Flow
Purchase of Investments,-1747.0,-1351.0,-466.0,-81.0,-182.0,,Cash Flow
Other Investing Cash Flow,-46.0,-40.0,-4.0,8.0,19.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",-364.0,-115.0,-3159.0,271.0,-23.0,,Cash Flow
Total Cash from Investing,-579.0,-265.0,-3363.0,24.0,-219.0,,Cash Flow
Total Cash Dividends Paid,-340.0,-342.0,-345.0,-365.0,-412.0,,Cash Flow
"Common Stock, Net",-1436.0,-587.0,-338.0,-381.0,-860.0,,Cash Flow
Options Exercised,3.0,0.0,2.0,4.0,2.0,,Cash Flow
"Iss (Retirmnt) of Stock,Net",-1433.0,-587.0,-336.0,-377.0,-858.0,,Cash Flow
"Short Term Debt, Net",-815.0,304.0,230.0,4.0,49.0,,Cash Flow
Long Term Debt Issued,1483.0,2.0,2614.0,1.0,2337.0,,Cash Flow
Long Term Debt Reduction,-1.0,-220.0,-381.0,-945.0,-213.0,,Cash Flow
"Long Term Debt, Net",1482.0,-218.0,2233.0,-943.0,2124.0,,Cash Flow
"Iss (Retirmnt) of Debt, Net",667.0,86.0,2464.0,-939.0,2172.0,,Cash Flow
Total Cash From Financing,-1106.0,-843.0,1783.0,-1682.0,902.0,,Cash Flow
Foreign Exchange Effects,-111.0,-62.0,-57.0,-1.0,-16.0,,Cash Flow
Net Change in Cash,-433.0,41.0,-337.0,-63.0,2398.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,1614.0,1181.0,1222.0,885.0,822.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,1181.0,1222.0,885.0,822.0,3220.0,,Cash Flow
"Depreciation, Supplemental",203.0,190.0,203.0,238.0,226.0,,Cash Flow
Free Cash Flow,1147.0,1062.0,1097.0,1349.0,1535.0,,
FCF Growth,,-0.07410636442894503,0.03295668549905839,0.22971741112123967,0.13787991104521868,0.0,
