,2015,2016,2017,2018,2019,2020,Report
"Other, Net",31.0,58.0,18.0,7.0,44.0,,Income Statement
Income Before Tax,2657.0,3250.0,6891.0,239.0,610.0,,Income Statement
Income Tax - Total,815.0,908.0,1614.0,814.0,442.0,,Income Statement
Income After Tax,1842.0,2342.0,5277.0,-575.0,168.0,,Income Statement
Minority Interest,-67.0,-52.0,-83.0,-230.0,-221.0,,Income Statement
Net Inc Before Extra Items,1775.0,2290.0,5194.0,-805.0,-53.0,,Income Statement
Discontinued Operations,-299.0,-32.0,-124.0,5.0,1.0,,Income Statement
Extraordinary Item,,,,867.0,86.0,,Income Statement
Total Extraordinary Items,-299.0,-32.0,-124.0,872.0,87.0,,Income Statement
Total Net Income,1476.0,2258.0,5070.0,67.0,34.0,,Income Statement
Income Available to Common Excl. Extra. Items,1775.0,2290.0,5194.0,-805.0,-53.0,,Income Statement
Income Available to Common Incl. Extra. Items,1476.0,2258.0,5070.0,67.0,34.0,,Income Statement
Basic/Primary Weighted Average Shares,232.0,230.0,221.0,208.0,196.0,,Income Statement
Basic/Primary EPS Excl. Extra. Items,7.65,9.96,23.5,-3.87,-0.27,,Income Statement
Basic/Primary EPS Incl. Extra. Items,6.36,9.82,22.94,0.32,0.17,,Income Statement
Diluted Weighted Average Shares,235.0,233.0,223.0,209.0,197.0,,Income Statement
Diluted EPS Excl. Extra. Items,7.55,9.83,23.29,-3.85,-0.27,,Income Statement
Diluted EPS Incl. Extra. Items,6.28,9.69,22.74,0.32,0.17,,Income Statement
Div/Share-ComStockPrimIssue,0.96,1.04,1.12,1.24,1.46,,Income Statement
Gross Divid - Common Stock,226.0,249.0,249.0,270.0,298.0,,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Interest Expense, Suppl",374.0,353.0,308.0,283.0,264.0,,Income Statement
"Depreciat/Amort, Suppl",523.0,281.0,324.0,303.0,317.0,,Income Statement
Total Special Items,374.0,203.0,-3489.0,2486.0,2420.0,,Income Statement
Normalzd Income Before Tax,3031.0,3453.0,3402.0,2725.0,3030.0,,Income Statement
Efct/SpecItemsIncTxs (STEC),115.0,57.0,-817.0,870.0,847.0,,Income Statement
IncTxsExcl ImpctofSpec Itms,930.0,965.0,797.0,1684.0,1289.0,,Income Statement
Normalized Income After Tax,2101.0,2488.0,2605.0,1041.0,1741.0,,Income Statement
Normalzd Inc Avail to Common,2034.0,2436.0,2522.0,811.0,1520.0,,Income Statement
Basic Normalized EPS,8.77,10.59,11.41,3.9,7.76,,Income Statement
Diluted Normalized EPS,8.66,10.46,11.31,3.88,7.72,,Income Statement
Date,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,,Cash Flow
Net Income,1543.0,2310.0,5153.0,297.0,255.0,,Cash Flow
Depreciation/Depletion,306.0,281.0,324.0,303.0,317.0,,Cash Flow
Amortization,711.0,604.0,586.0,648.0,632.0,,Cash Flow
Deferred Taxes,171.0,64.0,882.0,-868.0,189.0,,Cash Flow
Unusual Items,391.0,-95.0,-3563.0,2011.0,1993.0,,Cash Flow
Equity in Net Earnings/Loss,,,0.0,248.0,194.0,,Cash Flow
Other Non-Cash Items,558.0,475.0,196.0,-32.0,-158.0,,Cash Flow
Non-Cash Items,949.0,380.0,-3367.0,2227.0,2029.0,,Cash Flow
"Cash Taxes Pd, Supplemental",866.0,923.0,587.0,144.0,262.0,,Cash Flow
"Cash Interest Pd, Suppl",359.0,337.0,315.0,298.0,383.0,,Cash Flow
Accounts Receivable,-2821.0,-1957.0,-762.0,1175.0,-967.0,,Cash Flow
Inventories,-2144.0,-1251.0,320.0,-458.0,-368.0,,Cash Flow
Accounts Payable,4718.0,3302.0,2070.0,271.0,1976.0,,Cash Flow
Changes in Working Capital,-568.0,33.0,1166.0,1738.0,614.0,,Cash Flow
Total Cash from Operations,3112.0,3672.0,4744.0,4345.0,4036.0,,Cash Flow
Purchase of Fixed Assets,-376.0,-488.0,-404.0,-405.0,-426.0,,Cash Flow
Software Development Costs,-169.0,-189.0,-158.0,-175.0,-131.0,,Cash Flow
Capital Expenditures,-545.0,-677.0,-562.0,-580.0,-557.0,,Cash Flow
Acquisition of Business,-170.0,-40.0,-4212.0,-2893.0,-905.0,,Cash Flow
Sale of Business,15.0,210.0,1432.0,500.0,101.0,,Cash Flow
Other Investing Cash Flow,23.0,-1050.0,73.0,-20.0,-20.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",-132.0,-880.0,-2707.0,-2413.0,-824.0,,Cash Flow
Total Cash from Investing,-677.0,-1557.0,-3269.0,-2993.0,-1381.0,,Cash Flow
Financing Cash Flow Items,-41.0,5.0,-18.0,-297.0,-355.0,,Cash Flow
Total Cash Dividends Paid,-227.0,-244.0,-253.0,-262.0,-292.0,,Cash Flow
Sale/Issuance of Common,152.0,123.0,120.0,132.0,75.0,,Cash Flow
Repurch/Retirement Common,-450.0,-1612.0,-2311.0,-1709.0,-1639.0,,Cash Flow
"Iss (Retirmnt) of Stock,Net",-298.0,-1489.0,-2191.0,-1577.0,-1564.0,,Cash Flow
Short Term Debt Issued,3100.0,1561.0,8294.0,20542.0,37265.0,,Cash Flow
Short Term Debt Reduction,-3152.0,-1688.0,-8124.0,-20725.0,-37268.0,,Cash Flow
"Short Term Debt, Net",-52.0,-127.0,170.0,-183.0,-3.0,,Cash Flow
Long Term Debt Issued,,,1824.0,1522.0,1099.0,,Cash Flow
Long Term Debt Reduction,-353.0,-1598.0,-1601.0,-2287.0,-1112.0,,Cash Flow
"Long Term Debt, Net",-350.0,-1598.0,223.0,-765.0,-13.0,,Cash Flow
"Iss (Retirmnt) of Debt, Net",-402.0,-1725.0,393.0,-948.0,-16.0,,Cash Flow
Total Cash From Financing,-968.0,-3453.0,-2069.0,-3084.0,-2227.0,,Cash Flow
Foreign Exchange Effects,-319.0,45.0,-144.0,150.0,-119.0,,Cash Flow
Net Change in Cash,1148.0,-1293.0,-738.0,-1582.0,309.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,4193.0,5341.0,4992.0,4254.0,2672.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,5341.0,4048.0,4254.0,2672.0,2981.0,,Cash Flow
"Depreciation, Supplemental",306.0,281.0,324.0,303.0,317.0,,Cash Flow
Free Cash Flow,2567.0,2995.0,4182.0,3765.0,3479.0,,
FCF Growth,,0.16673159329957143,0.3963272120200334,-0.09971305595408897,-0.07596281540504646,0.0,
