,2015,2016,2017,2018,2019,2020,Report
Accrued Expenses,452.0,460.0,483.0,553.0,526.0,,Balance Sheet
Notes Payable/ST Debt,1201.0,1056.0,1273.0,1136.0,572.0,,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,838.0,1085.0,1127.0,1576.0,1748.0,,Balance Sheet
Income Taxes Payable,19.0,26.0,26.0,43.0,30.0,,Balance Sheet
Other Current Liabilities,1.0,0.0,21.0,5.0,27.0,,Balance Sheet
"Other Curr. Lblts, Total",20.0,26.0,47.0,48.0,57.0,,Balance Sheet
Total Current Liabilities,2747.0,2863.0,3158.0,3598.0,3197.0,,Balance Sheet
Total Long Term Debt,4832.0,4667.0,4587.0,4888.0,5125.0,,Balance Sheet
Total Debt,6872.0,6808.0,6988.0,7599.0,7445.0,,Balance Sheet
Pension Benefits - Underfunded,359.0,258.0,173.0,202.0,129.0,,Balance Sheet
Other LT Liabilities,195.0,183.0,210.0,204.0,266.0,,Balance Sheet
"Other Liabilities, Total",554.0,441.0,383.0,406.0,394.0,,Balance Sheet
Total Liabilities,8133.0,7970.0,8128.0,8892.0,8724.0,,Balance Sheet
Redeemable Preferred Stock,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Common Stock,3.0,2.0,2.0,2.0,2.0,,Balance Sheet
Additional Paid-In Capital,1329.0,1382.0,1423.0,1460.0,1491.0,,Balance Sheet
Ret. Earn.(Accum. Deficit),8962.0,1338.0,1608.0,2008.0,2194.0,,Balance Sheet
Treasury Stock - Common,-7839.0,-236.0,-688.0,-1065.0,-1346.0,,Balance Sheet
Unrealized Gain (Loss),-1.0,-1.0,0.0,0.0,0.0,,Balance Sheet
Cum. Trans. Adjustment,-59.0,-68.0,-22.0,-50.0,-41.0,,Balance Sheet
Min. Pension Lblty Adj.,-561.0,-509.0,-461.0,-582.0,-482.0,,Balance Sheet
Other Comprehensive Income,6.0,13.0,-17.0,2.0,-15.0,,Balance Sheet
"Other Equity, Total",-614.0,-564.0,-500.0,-630.0,-537.0,,Balance Sheet
Total Equity,1840.0,1920.0,1844.0,1774.0,1804.0,,Balance Sheet
Total Liabilities & Shareholders’ Equity,9973.0,9890.0,9973.0,10666.0,10528.0,,Balance Sheet
Ttl Comm. Shares Outs.,185.0,176.0,168.0,160.0,152.0,,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,160.0,5.0,13.0,22.0,30.0,,Balance Sheet
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Income Statement
Total Revenue,5995.0,5996.0,5647.0,5717.0,5362.0,,Income Statement
"Cost of Revenue, Total",3518.0,3600.0,3453.0,3545.0,3440.0,,Income Statement
"Sell/Gen/AdminExpenses,Tot",1059.0,1041.0,1005.0,1066.0,983.0,,Income Statement
Research & Development,161.0,172.0,175.0,192.0,217.0,,Income Statement
Unusual Expense (Income),,0.0,0.0,93.0,32.0,,Income Statement
"Other Operat Expse, Total",101.0,137.0,132.0,107.0,135.0,,Income Statement
Total Operating Expense,4840.0,4950.0,4765.0,5003.0,4806.0,,Income Statement
Total Operating Income,1156.0,1046.0,882.0,714.0,556.0,,Income Statement
"Inter Expse,Net Non-Operat",-12.0,-30.0,-31.0,-31.0,-31.0,,Income Statement
"Inter/Invest Inc, Non-Oper",7.0,5.0,4.0,1.0,16.0,,Income Statement
OtherNon-OperatInc (Expnse),,3.0,9.0,3.0,17.0,,Income Statement
"Other, Net",,3.0,9.0,3.0,17.0,,Income Statement
Income Before Tax,1150.0,1024.0,864.0,687.0,557.0,,Income Statement
Income Tax - Total,398.0,332.0,289.0,154.0,134.0,,Income Statement
Income After Tax,752.0,692.0,575.0,533.0,424.0,,Income Statement
Net Inc Before Extra Items,752.0,692.0,575.0,533.0,424.0,,Income Statement
Total Extraordinary Items,,,-53.0,-2.0,,,Income Statement
Total Net Income,752.0,692.0,522.0,531.0,424.0,,Income Statement
Income Available to Common Excl. Extra. Items,752.0,692.0,575.0,533.0,424.0,,Income Statement
Income Available to Common Incl. Extra. Items,752.0,692.0,522.0,531.0,424.0,,Income Statement
Basic/Primary Weighted Average Shares,203.0,180.0,172.0,166.0,157.0,,Income Statement
Basic/Primary EPS Excl. Extra. Items,3.71,3.85,3.34,3.22,2.7,,Income Statement
Basic/Primary EPS Incl. Extra. Items,3.71,3.85,3.03,3.21,2.7,,Income Statement
Diluted Weighted Average Shares,204.0,181.0,173.0,167.0,158.0,,Income Statement
Diluted EPS Excl. Extra. Items,3.69,3.83,3.32,3.2,2.68,,Income Statement
Diluted EPS Incl. Extra. Items,3.69,3.83,3.02,3.19,2.68,,Income Statement
Div/Share-ComStockPrimIssue,1.24,1.4,1.46,1.48,1.5,,Income Statement
Gross Divid - Common Stock,249.0,252.0,249.0,246.0,237.0,,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Interest Expense, Suppl",12.0,30.0,31.0,31.0,31.0,,Income Statement
"Depreciat/Amort, Suppl",198.0,203.0,218.0,264.0,232.0,,Income Statement
Total Special Items,,0.0,0.0,93.0,32.0,,Income Statement
Normalzd Income Before Tax,1150.0,1024.0,864.0,780.0,590.0,,Income Statement
Efct/SpecItemsIncTxs (STEC),,0.0,0.0,21.0,8.0,,Income Statement
IncTxsExcl ImpctofSpec Itms,398.0,332.0,289.0,175.0,142.0,,Income Statement
Normalized Income After Tax,752.0,692.0,575.0,605.0,448.0,,Income Statement
Normalzd Inc Avail to Common,752.0,692.0,575.0,605.0,448.0,,Income Statement
Basic Normalized EPS,3.71,3.85,3.34,3.65,2.85,,Income Statement
Diluted Normalized EPS,3.69,3.83,3.32,3.64,2.84,,Income Statement
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Cash Flow
Net Income,752.0,692.0,522.0,531.0,424.0,,Cash Flow
Depreciation/Depletion,198.0,210.0,222.0,265.0,233.0,,Cash Flow
Deferred Taxes,-16.0,0.0,51.0,-34.0,22.0,,Cash Flow
Unusual Items,20.0,0.0,,,,,Cash Flow
Other Non-Cash Items,155.0,228.0,266.0,239.0,249.0,,Cash Flow
Non-Cash Items,175.0,228.0,266.0,239.0,249.0,,Cash Flow
"Cash Taxes Pd, Supplemental",372.0,357.0,300.0,149.0,150.0,,Cash Flow
"Cash Interest Pd, Suppl",149.0,186.0,205.0,207.0,230.0,,Cash Flow
Accounts Receivable,-17.0,-47.0,-19.0,10.0,34.0,,Cash Flow
Inventories,-155.0,85.0,-21.0,-31.0,-48.0,,Cash Flow
Payable/Accrued,139.0,38.0,10.0,196.0,-18.0,,Cash Flow
Changes in Working Capital,-8.0,45.0,-56.0,205.0,-58.0,,Cash Flow
Total Cash from Operations,1100.0,1174.0,1005.0,1206.0,868.0,,Cash Flow
Capital Expenditures,-260.0,-256.0,-206.0,-214.0,-181.0,,Cash Flow
Acquisition of Business,-60.0,,,,-7.0,,Cash Flow
Sale/Maturity of Investment,12.0,40.0,7.0,0.0,10.0,,Cash Flow
Purchase of Investments,0.0,,,-10.0,0.0,,Cash Flow
Other Investing Cash Flow,-607.0,-176.0,-363.0,-439.0,-330.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",-656.0,-136.0,-356.0,-449.0,-327.0,,Cash Flow
Total Cash from Investing,-916.0,-393.0,-562.0,-662.0,-508.0,,Cash Flow
Financing Cash Flow Items,15.0,2.0,0.0,0.0,,,Cash Flow
Total Cash Dividends Paid,-249.0,-252.0,-252.0,-246.0,-237.0,,Cash Flow
Sale/Issuance of Common,20.0,16.0,11.0,4.0,4.0,,Cash Flow
Repurch/Retirement Common,-1537.0,-465.0,-465.0,-391.0,-297.0,,Cash Flow
"Iss (Retirmnt) of Stock,Net",-1517.0,-450.0,-454.0,-387.0,-293.0,,Cash Flow
Long Term Debt Issued,740.0,,,,,,Cash Flow
Long Term Debt Reduction,0.0,,,,,,Cash Flow
"Long Term Debt, Net",1210.0,-146.0,213.0,-135.0,-563.0,,Cash Flow
Total Debt Issued,1878.0,1256.0,1364.0,2102.0,2403.0,,Cash Flow
Total Debt Reduction,-1691.0,-1188.0,-1421.0,-1348.0,-2021.0,,Cash Flow
"Iss (Retirmnt) of Debt, Net",1397.0,-78.0,156.0,618.0,-182.0,,Cash Flow
Total Cash From Financing,-354.0,-778.0,-550.0,-15.0,-712.0,,Cash Flow
Foreign Exchange Effects,-15.0,-9.0,27.0,-15.0,-2.0,,Cash Flow
Net Change in Cash,-184.0,-6.0,-81.0,514.0,-354.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,907.0,833.0,827.0,746.0,1260.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,722.0,827.0,746.0,1260.0,905.0,,Cash Flow
"Depreciation, Supplemental",198.0,210.0,222.0,265.0,233.0,,Cash Flow
Free Cash Flow,840.0,918.0,799.0,992.0,687.0,,
FCF Growth,,0.09285714285714275,-0.12962962962962965,0.2415519399249062,-0.30745967741935487,0.0,
