,2015,2016,2017,2018,2019,2020,Report
Unusual Items,27.0,38.0,22.0,6.0,9.0,,Cash Flow
Other Non-Cash Items,50.0,70.0,89.0,116.0,97.0,,Cash Flow
Non-Cash Items,76.0,109.0,112.0,122.0,106.0,,Cash Flow
"Cash Taxes Pd, Supplemental",10.0,9.0,12.0,10.0,13.0,,Cash Flow
"Cash Interest Pd, Suppl",218.0,270.0,285.0,350.0,291.0,,Cash Flow
Accounts Receivable,-15.0,-21.0,15.0,-16.0,-14.0,,Cash Flow
Inventories,-4.0,-9.0,-17.0,-9.0,-6.0,,Cash Flow
Prepaid Expenses,-10.0,-13.0,-23.0,-30.0,-74.0,,Cash Flow
Accounts Payable,-53.0,-6.0,14.0,106.0,-59.0,,Cash Flow
Accrued Expenses,-5.0,-6.0,56.0,115.0,-29.0,,Cash Flow
Changes in Working Capital,87.0,79.0,199.0,429.0,165.0,,Cash Flow
Total Cash from Operations,1042.0,1264.0,1601.0,2075.0,1823.0,,Cash Flow
Capital Expenditures,-1122.0,-1092.0,-1372.0,-1567.0,-1637.0,,Cash Flow
Sale of Business,0.0,0.0,0.0,0.0,,,Cash Flow
Sale/Maturity of Investment,0.0,0.0,0.0,1.0,,,Cash Flow
"Investment, Net",-84.0,-37.0,-33.0,63.0,-47.0,,Cash Flow
"Intangible, Net",-1.0,,,,,,Cash Flow
Other Investing Cash Flow,,,,,4.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",-84.0,-37.0,-33.0,64.0,-43.0,,Cash Flow
Total Cash from Investing,-1206.0,-1129.0,-1405.0,-1503.0,-1680.0,,Cash Flow
Financing Cash Flow Items,16.0,-83.0,-42.0,-95.0,2.0,,Cash Flow
"Iss (Retirmnt) of Stock,Net",-107.0,-50.0,-6.0,-679.0,-371.0,,Cash Flow
Long Term Debt Issued,1856.0,3754.0,1816.0,1905.0,4122.0,,Cash Flow
Long Term Debt Reduction,-1569.0,-3744.0,-1917.0,-1716.0,-3807.0,,Cash Flow
"Iss (Retirmnt) of Debt, Net",286.0,10.0,-100.0,189.0,316.0,,Cash Flow
Total Cash From Financing,195.0,-123.0,-149.0,-585.0,-53.0,,Cash Flow
Net Change in Cash,31.0,12.0,48.0,-12.0,89.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,85.0,116.0,128.0,176.0,164.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,116.0,128.0,176.0,164.0,253.0,,Cash Flow
"Depreciation, Supplemental",450.0,446.0,521.0,567.0,647.0,,Cash Flow
Free Cash Flow,-80.0,172.0,229.0,508.0,186.0,,
FCF Growth,,-3.15,0.3313953488372092,1.2183406113537116,-0.6338582677165354,0.0,
