,2015,2016,2017,2018,2019,2020,Report
Total Long Term Debt,2708.0,3148.0,3281.0,4405.0,4407.0,,Balance Sheet
Total Debt,2708.0,3148.0,3306.0,4405.0,4407.0,,Balance Sheet
Deferred Income Tax,109.0,111.0,135.0,0.0,133.0,,Balance Sheet
Minority Interest,465.0,484.0,504.0,215.0,226.0,,Balance Sheet
Total Liabilities,22530.0,25470.0,29416.0,35753.0,41222.0,,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,494.0,494.0,,Balance Sheet
Common Stock,584.0,580.0,582.0,583.0,585.0,,Balance Sheet
Additional Paid-In Capital,1219.0,1303.0,1389.0,1479.0,1573.0,,Balance Sheet
Ret. Earn.(Accum. Deficit),4687.0,5140.0,6032.0,8387.0,10680.0,,Balance Sheet
Unrealized Gain (Loss),809.0,940.0,1295.0,-106.0,361.0,,Balance Sheet
Cum. Trans. Adjustment,-2.0,-1.0,0.0,,,,Balance Sheet
Other Equity,-8.0,-9.0,-15.0,-17.0,-16.0,,Balance Sheet
Other Comprehensive Income,1.0,4.0,2.0,2.0,-3.0,,Balance Sheet
"Other Equity, Total",-9.0,-6.0,-13.0,-15.0,-19.0,,Balance Sheet
Total Equity,7289.0,7957.0,9285.0,10822.0,13673.0,,Balance Sheet
Total Liabilities & Shareholders’ Equity,29819.0,33428.0,38701.0,46575.0,54895.0,,Balance Sheet
Ttl Comm. Shares Outs.,584.0,580.0,582.0,583.0,585.0,,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,214.0,218.0,216.0,214.0,213.0,,Balance Sheet
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Income Statement
Gross Premiums Written,20454.0,23111.0,26426.0,31970.0,37520.0,,Income Statement
Other Insurance Revenue,388.0,436.0,497.0,631.0,759.0,,Income Statement
Reinsurance - Income,-555.0,-637.0,-696.0,-1037.0,-1327.0,,Income Statement
Total Premiums Earned,20287.0,22910.0,26227.0,31564.0,36951.0,,Income Statement
Net Investment Income,432.0,457.0,539.0,796.0,1017.0,,Income Statement
Realized Gains (Losses),113.0,51.0,50.0,-406.0,1029.0,,Income Statement
Total Revenue,20832.0,23417.0,26816.0,31955.0,38998.0,,Income Statement
"Losses, Benies & Adjusts",14342.0,16880.0,18808.0,21721.0,25471.0,,Income Statement
Underwriting & Commissions,2712.0,2972.0,3481.0,4196.0,4975.0,,Income Statement
"Losses,Benies& Adjmts,Total",17054.0,19852.0,22289.0,25917.0,30446.0,,Income Statement
Amort. Of Policy Acquisition Costs,1652.0,1864.0,2125.0,2574.0,3023.0,,Income Statement
Unusual Expense (Income),1.0,-2.0,1.0,0.0,0.0,,Income Statement
"Other Operat Expse, Total",78.0,92.0,110.0,134.0,179.0,,Income Statement
Total Operating Expense,18784.0,21806.0,24524.0,28625.0,33648.0,,Income Statement
Total Operating Income,2048.0,1612.0,2292.0,3330.0,5350.0,,Income Statement
"Inter Expse, Non-Operating",-138.0,-144.0,-156.0,-168.0,-190.0,,Income Statement
"Inter Capital, Non-Operat",2.0,3.0,3.0,2.0,,,Income Statement
"Inter Expse,Net Non-Operat",-136.0,-141.0,-153.0,-167.0,-190.0,,Income Statement
Income Before Tax,1912.0,1471.0,2139.0,3164.0,5160.0,,Income Statement
Income Tax - Total,611.0,414.0,640.0,543.0,1180.0,,Income Statement
Income After Tax,1301.0,1057.0,1499.0,2621.0,3980.0,,Income Statement
Minority Interest,-33.0,-26.0,-6.0,-6.0,-10.0,,Income Statement
Net Inc Before Extra Items,1268.0,1031.0,1493.0,2615.0,3970.0,,Income Statement
Total Extraordinary Items,,,100.0,,,,Income Statement
Total Net Income,1268.0,1031.0,1592.0,2615.0,3970.0,,Income Statement
Total Adjust to Net Income,,,,-21.0,-27.0,,Income Statement
Income Available to Common Excl. Extra. Items,1268.0,1031.0,1493.0,2594.0,3943.0,,Income Statement
Income Available to Common Incl. Extra. Items,1268.0,1031.0,1592.0,2594.0,3943.0,,Income Statement
Basic/Primary Weighted Average Shares,586.0,582.0,581.0,582.0,584.0,,Income Statement
Basic/Primary EPS Excl. Extra. Items,2.16,1.77,2.57,4.45,6.75,,Income Statement
Basic/Primary EPS Incl. Extra. Items,2.16,1.77,2.74,4.45,6.75,,Income Statement
Diluted Weighted Average Shares,589.0,585.0,586.0,587.0,587.0,,Income Statement
Diluted EPS Excl. Extra. Items,2.15,1.76,2.55,4.42,6.72,,Income Statement
Diluted EPS Incl. Extra. Items,2.15,1.76,2.72,4.42,6.72,,Income Statement
Div/Share-ComStockPrimIssue,0.89,0.68,1.12,2.51,2.65,,Income Statement
Gross Divid - Common Stock,519.0,395.0,655.0,1468.0,1548.0,,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Interest Expense, Suppl",136.0,141.0,153.0,167.0,190.0,,Income Statement
"Interest Capitalized, Suppl",-2.0,-3.0,-3.0,-2.0,,,Income Statement
"Depreciat/Amort, Suppl",104.0,137.0,170.0,190.0,240.0,,Income Statement
Total Special Items,1.0,-2.0,1.0,0.0,0.0,,Income Statement
Normalzd Income Before Tax,1913.0,1469.0,2140.0,3164.0,5160.0,,Income Statement
Efct/SpecItemsIncTxs (STEC),0.0,0.0,0.0,0.0,0.0,,Income Statement
IncTxsExcl ImpctofSpec Itms,611.0,413.0,641.0,543.0,1180.0,,Income Statement
Normalized Income After Tax,1301.0,1056.0,1499.0,2621.0,3980.0,,Income Statement
Normalzd Inc Avail to Common,1268.0,1030.0,1493.0,2594.0,3943.0,,Income Statement
Basic Normalized EPS,2.17,1.77,2.57,4.45,6.75,,Income Statement
Diluted Normalized EPS,2.15,1.76,2.55,4.42,6.72,,Income Statement
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Cash Flow
Net Income,1301.0,1057.0,1598.0,2621.0,3980.0,,Cash Flow
Depreciation/Depletion,104.0,137.0,170.0,190.0,240.0,,Cash Flow
Amortization,47.0,62.0,66.0,72.0,66.0,,Cash Flow
Unusual Items,3.0,5.0,8.0,32.0,11.0,,Cash Flow
Other Non-Cash Items,165.0,162.0,182.0,112.0,124.0,,Cash Flow
Non-Cash Items,168.0,167.0,190.0,144.0,135.0,,Cash Flow
"Cash Taxes Pd, Supplemental",625.0,139.0,146.0,154.0,954.0,,Cash Flow
"Cash Interest Pd, Suppl",128.0,459.0,716.0,703.0,185.0,,Cash Flow
Prepaid Expenses,33.0,49.0,-33.0,-106.0,-317.0,,Cash Flow
Payable/Accrued,38.0,309.0,400.0,747.0,612.0,,Cash Flow
Changes in Working Capital,674.0,1309.0,1733.0,3258.0,1841.0,,Cash Flow
Total Cash from Operations,2293.0,2733.0,3757.0,6285.0,6262.0,,Cash Flow
Capital Expenditures,-131.0,-215.0,-156.0,-266.0,-364.0,,Cash Flow
Acquisition of Business,-765.0,0.0,-18.0,-297.0,0.0,,Cash Flow
Sale of Fixed Assets,11.0,6.0,15.0,9.0,53.0,,Cash Flow
Sale/Maturity of Investment,8907.0,11087.0,10901.0,13786.0,25080.0,,Cash Flow
"Investment, Net",21.0,-1357.0,728.0,1116.0,32.0,,Cash Flow
Purchase of Investments,-9958.0,-12053.0,-14843.0,-21692.0,-29145.0,,Cash Flow
Other Investing Cash Flow,-8.0,51.0,-34.0,12.0,6.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",-1793.0,-2266.0,-3251.0,-7066.0,-3975.0,,Cash Flow
Total Cash from Investing,-1924.0,-2481.0,-3407.0,-7332.0,-4338.0,,Cash Flow
Financing Cash Flow Items,17.0,9.0,0.0,0.0,-11.0,,Cash Flow
Cash Divids Paid - Common,-404.0,-519.0,-395.0,-655.0,-1643.0,,Cash Flow
Cash Divs Paid - Preferred,,,,-14.0,-27.0,,Cash Flow
Total Cash Dividends Paid,-404.0,-519.0,-395.0,-668.0,-1670.0,,Cash Flow
"Common Stock, Net",-209.0,-193.0,-63.0,-79.0,-91.0,,Cash Flow
"Preferred Stock, Net",,,,494.0,0.0,,Cash Flow
Options Exercised,0.0,0.0,1.0,3.0,2.0,,Cash Flow
"Iss (Retirmnt) of Stock,Net",-208.0,-193.0,-62.0,418.0,-90.0,,Cash Flow
Long Term Debt Issued,382.0,496.0,841.0,1134.0,0.0,,Cash Flow
Long Term Debt Reduction,-40.0,-44.0,-685.0,-37.0,0.0,,Cash Flow
"Iss (Retirmnt) of Debt, Net",342.0,452.0,157.0,1097.0,0.0,,Cash Flow
Total Cash From Financing,-253.0,-250.0,-301.0,847.0,-1771.0,,Cash Flow
Foreign Exchange Effects,0.0,0.0,0.0,0.0,0.0,,Cash Flow
Net Change in Cash,116.0,2.0,49.0,-200.0,152.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,108.0,224.0,226.0,275.0,75.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,224.0,226.0,275.0,75.0,227.0,,Cash Flow
"Depreciation, Supplemental",104.0,137.0,170.0,190.0,240.0,,Cash Flow
Free Cash Flow,2162.0,2518.0,3601.0,6019.0,5898.0,,
FCF Growth,,0.16466234967622562,0.4301032565528198,0.6714801444043321,-0.020103007144043894,0.0,
