,2015,2016,2017,2018,2019,2020,Report
Date,2015-05-31 00:00:00,2016-05-29 00:00:00,2017-05-28 00:00:00,2018-05-27 00:00:00,2019-05-26 00:00:00,,Cash Flow
Net Income,710.0,375.0,479.0,596.0,713.0,,Cash Flow
Depreciation/Depletion,319.0,290.0,273.0,313.0,337.0,,Cash Flow
Deferred Taxes,42.0,-11.0,-23.0,-21.0,48.0,,Cash Flow
Discontinued Operations,-916.0,-58.0,-15.0,-11.0,-5.0,,Cash Flow
Unusual Items,153.0,113.0,-8.0,106.0,19.0,,Cash Flow
Other Non-Cash Items,62.0,41.0,41.0,44.0,60.0,,Cash Flow
Non-Cash Items,-701.0,96.0,17.0,139.0,74.0,,Cash Flow
"Cash Taxes Pd, Supplemental",291.0,128.0,106.0,26.0,24.0,,Cash Flow
"Cash Interest Pd, Suppl",143.0,141.0,37.0,156.0,51.0,,Cash Flow
Accounts Receivable,8.0,14.0,-7.0,-7.0,2.0,,Cash Flow
Inventories,65.0,-12.0,5.0,-27.0,-2.0,,Cash Flow
Prepaid Expenses,-11.0,-32.0,40.0,-22.0,-22.0,,Cash Flow
Other Assets,-7.0,3.0,,-11.0,,,Cash Flow
Accounts Payable,-21.0,46.0,-9.0,13.0,55.0,,Cash Flow
Accrued Expenses,26.0,-7.0,1.0,28.0,-5.0,,Cash Flow
Changes in Working Capital,101.0,28.0,152.0,-27.0,86.0,,Cash Flow
Total Cash from Operations,471.0,778.0,898.0,1001.0,1257.0,,Cash Flow
Purchase of Fixed Assets,-297.0,-228.0,-293.0,-396.0,-452.0,,Cash Flow
Purchase/Acq of Intangibles,-16.0,-23.0,-25.0,-23.0,-26.0,,Cash Flow
Capital Expenditures,-313.0,-252.0,-318.0,-419.0,-478.0,,Cash Flow
Acquisition of Business,0.0,,-764.0,-40.0,0.0,,Cash Flow
Sale of Fixed Assets,68.0,325.0,8.0,3.0,13.0,,Cash Flow
Sale/Maturity of Investment,10.0,2.0,5.0,5.0,2.0,,Cash Flow
Purchase of Investments,0.0,0.0,,,,,Cash Flow
Other Investing Cash Flow,1986.0,6.0,1.0,0.0,0.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",2064.0,333.0,-751.0,-32.0,15.0,,Cash Flow
Total Cash from Investing,1751.0,82.0,-1069.0,-451.0,-463.0,,Cash Flow
Financing Cash Flow Items,20.0,333.0,24.0,-13.0,0.0,,Cash Flow
Total Cash Dividends Paid,-279.0,-268.0,-279.0,-314.0,-371.0,,Cash Flow
Sale/Issuance of Common,160.0,99.0,113.0,38.0,59.0,,Cash Flow
Repurch/Retirement Common,-502.0,-185.0,-230.0,-235.0,-208.0,,Cash Flow
"Iss (Retirmnt) of Stock,Net",-343.0,-86.0,-117.0,-197.0,-148.0,,Cash Flow
Short Term Debt Issued,397.0,0.0,0.0,960.0,138.0,,Cash Flow
Short Term Debt Reduction,-605.0,0.0,0.0,-960.0,-138.0,,Cash Flow
"Short Term Debt, Net",-208.0,0.0,0.0,0.0,0.0,,Cash Flow
Long Term Debt Issued,93.0,0.0,506.0,300.0,41.0,,Cash Flow
Long Term Debt Reduction,-1068.0,-1100.0,-4.0,-414.0,-6.0,,Cash Flow
"Long Term Debt, Net",-975.0,-1100.0,502.0,-114.0,35.0,,Cash Flow
"Iss (Retirmnt) of Debt, Net",-1183.0,-1100.0,502.0,-114.0,35.0,,Cash Flow
Total Cash From Financing,-1785.0,-1121.0,129.0,-637.0,-484.0,,Cash Flow
Net Change in Cash,438.0,-261.0,-42.0,-86.0,310.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,98.0,536.0,275.0,233.0,147.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,536.0,275.0,233.0,147.0,457.0,,Cash Flow
"Depreciation, Supplemental",319.0,290.0,273.0,313.0,337.0,,Cash Flow
Free Cash Flow,158.0,526.0,580.0,582.0,779.0,,
FCF Growth,,2.329113924050633,0.102661596958175,0.0034482758620688614,0.338487972508591,0.0,
