,2015,2016,2017,2018,2019,2020,Report
Total Operating Expense,,5609.0,6024.0,6499.0,6820.0,,Income Statement
Total Operating Income,,477.0,590.0,660.0,251.0,,Income Statement
"Other, Net",,,,-105.0,-1.0,,Income Statement
Income Before Tax,,477.0,590.0,555.0,250.0,,Income Statement
Income Tax - Total,,156.0,136.0,82.0,-57.0,,Income Statement
Income After Tax,,321.0,454.0,473.0,306.0,,Income Statement
Equity In Affiliates,,,,-2.0,-3.0,,Income Statement
Net Inc Before Extra Items,,321.0,454.0,471.0,304.0,,Income Statement
Discontinued Operations,,0.0,0.0,,,,Income Statement
Extraordinary Item,,,-172.0,-4.0,0.0,,Income Statement
Total Extraordinary Items,,0.0,-172.0,-4.0,0.0,,Income Statement
Total Net Income,,321.0,282.0,467.0,304.0,,Income Statement
Income Available to Common Excl. Extra. Items,,321.0,454.0,471.0,304.0,,Income Statement
Income Available to Common Incl. Extra. Items,,321.0,282.0,467.0,304.0,,Income Statement
Basic/Primary Weighted Average Shares,,89.0,88.0,87.0,84.0,,Income Statement
Basic/Primary EPS Excl. Extra. Items,,3.6,5.14,5.4,3.61,,Income Statement
Basic/Primary EPS Incl. Extra. Items,,3.6,3.19,5.35,3.61,,Income Statement
Diluted Weighted Average Shares,,91.0,90.0,89.0,85.0,,Income Statement
Diluted EPS Excl. Extra. Items,,3.54,5.04,5.32,3.57,,Income Statement
Diluted EPS Incl. Extra. Items,,3.54,3.13,5.28,3.57,,Income Statement
Div/Share-ComStockPrimIssue,,1.6,1.76,2.01,2.26,,Income Statement
Gross Divid - Common Stock,,143.0,156.0,175.0,190.0,,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Interest Expense, Suppl",,60.0,63.0,59.0,76.0,,Income Statement
"Interest Capitalized, Suppl",,-4.0,-5.0,-5.0,-5.0,,Income Statement
"Depreciat/Amort, Suppl",,118.0,127.0,142.0,140.0,,Income Statement
Total Special Items,,65.0,37.0,70.0,497.0,,Income Statement
Normalzd Income Before Tax,,542.0,626.0,625.0,747.0,,Income Statement
Efct/SpecItemsIncTxs (STEC),,21.0,8.0,10.0,174.0,,Income Statement
IncTxsExcl ImpctofSpec Itms,,178.0,144.0,92.0,117.0,,Income Statement
Normalized Income After Tax,,365.0,482.0,533.0,629.0,,Income Statement
Normalzd Inc Avail to Common,,365.0,482.0,531.0,627.0,,Income Statement
Basic Normalized EPS,,4.09,5.46,6.08,7.46,,Income Statement
Diluted Normalized EPS,,4.02,5.35,5.99,7.37,,Income Statement
Date,,2016-12-31 00:00:00,2017-12-30 00:00:00,2018-12-29 00:00:00,2019-12-28 00:00:00,,Cash Flow
Net Income,,321.0,282.0,467.0,304.0,,Cash Flow
Depreciation/Depletion,,118.0,127.0,142.0,140.0,,Cash Flow
Amortization,,63.0,52.0,40.0,39.0,,Cash Flow
Deferred Taxes,,52.0,152.0,-33.0,-217.0,,Cash Flow
Unusual Items,,41.0,0.0,101.0,444.0,,Cash Flow
Other Non-Cash Items,,128.0,122.0,134.0,122.0,,Cash Flow
Non-Cash Items,,169.0,121.0,234.0,566.0,,Cash Flow
"Cash Taxes Pd, Supplemental",,106.0,126.0,154.0,155.0,,Cash Flow
"Cash Interest Pd, Suppl",,59.0,58.0,55.0,74.0,,Cash Flow
Accounts Receivable,,-88.0,-141.0,-63.0,-42.0,,Cash Flow
Inventories,,-20.0,-15.0,-71.0,-18.0,,Cash Flow
Other Assets,,-10.0,-21.0,-12.0,38.0,,Cash Flow
Accounts Payable,,32.0,83.0,44.0,46.0,,Cash Flow
Accrued Expenses,,32.0,-1.0,-30.0,,,Cash Flow
Changes in Working Capital,,-140.0,-88.0,-392.0,-85.0,,Cash Flow
Total Cash from Operations,,582.0,646.0,458.0,747.0,,Cash Flow
Purchase of Fixed Assets,,-177.0,-191.0,-227.0,-219.0,,Cash Flow
Purchase/Acq of Intangibles,,-30.0,-36.0,-30.0,-38.0,,Cash Flow
Capital Expenditures,,-207.0,-226.0,-257.0,-257.0,,Cash Flow
Acquisition of Business,,-237.0,-319.0,-4.0,-7.0,,Cash Flow
Sale of Fixed Assets,,9.0,6.0,9.0,8.0,,Cash Flow
Sale/Maturity of Investment,,,,,,,Cash Flow
"Investment, Net",,3.0,-4.0,19.0,5.0,,Cash Flow
Other Investing Cash Flow,,,,,,,Cash Flow
"OtherInvestCashFlowItms,Tot",,-226.0,-317.0,24.0,6.0,,Cash Flow
Total Cash from Investing,,-432.0,-543.0,-233.0,-251.0,,Cash Flow
Financing Cash Flow Items,,67.0,1.0,-50.0,-19.0,,Cash Flow
Total Cash Dividends Paid,,-143.0,-156.0,-175.0,-190.0,,Cash Flow
"Common Stock, Net",,-262.0,-130.0,-393.0,-238.0,,Cash Flow
Options Exercised,,,,,,,Cash Flow
"Iss (Retirmnt) of Stock,Net",,-262.0,-130.0,-393.0,-238.0,,Cash Flow
"Short Term Debt, Net",,235.0,-89.0,-78.0,-5.0,,Cash Flow
Long Term Debt Issued,,0.0,543.0,493.0,0.0,,Cash Flow
Long Term Debt Reduction,,-3.0,-254.0,-6.0,-19.0,,Cash Flow
"Long Term Debt, Net",,-3.0,289.0,487.0,-19.0,,Cash Flow
"Iss (Retirmnt) of Debt, Net",,232.0,200.0,409.0,-24.0,,Cash Flow
Total Cash From Financing,,-106.0,-84.0,-208.0,-470.0,,Cash Flow
Foreign Exchange Effects,,-7.0,11.0,-10.0,-4.0,,Cash Flow
Net Change in Cash,,36.0,29.0,8.0,22.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,,159.0,195.0,224.0,232.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,,195.0,224.0,232.0,254.0,,Cash Flow
"Depreciation, Supplemental",,118.0,127.0,142.0,140.0,,Cash Flow
Free Cash Flow,,375.0,420.0,201.0,490.0,,
FCF Growth,,,0.1200000000000001,-0.5214285714285714,1.4378109452736316,0.0,
