,2015,2016,2017,2018,2019,2020,Report
Intangibles - Gross,424.0,,,569.0,570.0,,Balance Sheet
Accum. Intangible Amort.,-219.0,,,-225.0,-233.0,,Balance Sheet
Intangibles - Net,205.0,205.0,468.0,343.0,337.0,,Balance Sheet
Long Term Investments,380.0,532.0,567.0,506.0,586.0,,Balance Sheet
Other Long Term Assets,132.0,123.0,109.0,34.0,102.0,,Balance Sheet
Total Assets,4056.0,4510.0,5666.0,5324.0,6488.0,,Balance Sheet
Accounts Payable,64.0,97.0,117.0,134.0,180.0,,Balance Sheet
Payable/Accrued,5.0,,,,,,Balance Sheet
Accrued Expenses,378.0,418.0,516.0,510.0,643.0,,Balance Sheet
Notes Payable/ST Debt,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,598.0,0.0,,,Balance Sheet
Income Taxes Payable,15.0,6.0,98.0,31.0,53.0,,Balance Sheet
Other Current Liabilities,14.0,11.0,92.0,201.0,26.0,,Balance Sheet
"Other Curr. Lblts, Total",29.0,17.0,189.0,232.0,79.0,,Balance Sheet
Total Current Liabilities,476.0,533.0,1420.0,877.0,902.0,,Balance Sheet
Total Long Term Debt,597.0,822.0,438.0,594.0,594.0,,Balance Sheet
Total Debt,597.0,822.0,1036.0,594.0,594.0,,Balance Sheet
Deferred Income Tax,195.0,,,125.0,172.0,,Balance Sheet
"Other Liabilities, Total",285.0,536.0,852.0,588.0,671.0,,Balance Sheet
Total Liabilities,1553.0,1891.0,2710.0,2183.0,2340.0,,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Common Stock,239.0,243.0,212.0,215.0,218.0,,Balance Sheet
Additional Paid-In Capital,947.0,1168.0,1167.0,1384.0,1623.0,,Balance Sheet
Ret. Earn.(Accum. Deficit),3337.0,3906.0,1962.0,2695.0,3742.0,,Balance Sheet
Treasury Stock - Common,-1837.0,-2499.0,-252.0,-1015.0,-1279.0,,Balance Sheet
Unrealized Gain (Loss),-2.0,,-5.0,-5.0,2.0,,Balance Sheet
Cum. Trans. Adjustment,-182.0,,-100.0,-144.0,-155.0,,Balance Sheet
Min. Pension Lblty Adj.,-11.0,,-14.0,-14.0,-15.0,,Balance Sheet
Other Comprehensive Income,12.0,-198.0,-14.0,24.0,13.0,,Balance Sheet
"Other Equity, Total",-181.0,-198.0,-128.0,-134.0,-158.0,,Balance Sheet
Total Equity,2503.0,2619.0,2956.0,3140.0,4148.0,,Balance Sheet
Total Liabilities & Shareholders’ Equity,4056.0,4510.0,5666.0,5324.0,6488.0,,Balance Sheet
Ttl Comm. Shares Outs.,215.0,212.0,210.0,208.0,209.0,,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,24.0,31.0,2.0,8.0,9.0,,Balance Sheet
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Income Statement
Total Revenue,2494.0,2964.0,3435.0,3723.0,4348.0,,Income Statement
"Cost of Revenue, Total",617.0,797.0,875.0,939.0,1114.0,,Income Statement
Selling/Gen/Admin Expense,816.0,867.0,945.0,1042.0,1189.0,,Income Statement
Labor & Related Expense,34.0,38.0,41.0,46.0,51.0,,Income Statement
"Sell/Gen/AdminExpenses,Tot",851.0,905.0,986.0,1089.0,1240.0,,Income Statement
Research & Development,383.0,443.0,553.0,622.0,753.0,,Income Statement
"Inter Expense,Net Operatng",18.0,18.0,24.0,,,,Income Statement
"Interest Income, Operating",-8.0,-11.0,-20.0,,,,Income Statement
"Invest Income, Operating",4.0,2.0,-6.0,,,,Income Statement
"Inter/Invest Inc, Operating",-4.0,-9.0,-26.0,,,,Income Statement
Restructuring Charge,0.0,35.0,60.0,-7.0,0.0,,Income Statement
Litigation,7.0,33.0,-73.0,214.0,33.0,,Income Statement
Impair-Assets Held for Use,,,,116.0,,,Income Statement
Other Unusual Expnse (In),,,,,67.0,,Income Statement
Unusual Expense (Income),7.0,67.0,-13.0,323.0,100.0,,Income Statement
Other Operating Expense,0.0,0.0,,,,,Income Statement
"Other, Net",,,,-11.0,-2.0,,Income Statement
"Other Operat Expse, Total",-1.0,5.0,2.0,-6.0,-6.0,,Income Statement
Total Operating Expense,1871.0,2226.0,2400.0,2968.0,3201.0,,Income Statement
Total Operating Income,622.0,738.0,1035.0,755.0,1147.0,,Income Statement
"Inter Expse,Net Non-Operat",,,,-33.0,-27.0,,Income Statement
"Inter Income, Non-Operating",,,,32.0,32.0,,Income Statement
"Invest Income, Non-Operat",,,,19.0,16.0,,Income Statement
"Inter/Invest Inc, Non-Oper",,,,51.0,49.0,,Income Statement
OtherNon-OperatInc (Expnse),,,,-11.0,-2.0,,Income Statement
Income Before Tax,622.0,738.0,1035.0,761.0,1167.0,,Income Statement
Income Tax - Total,128.0,168.0,157.0,23.0,117.0,,Income Statement
Income After Tax,495.0,570.0,878.0,738.0,1050.0,,Income Statement
Net Inc Before Extra Items,495.0,570.0,878.0,738.0,1050.0,,Income Statement
Total Extraordinary Items,,,-294.0,-16.0,-3.0,,Income Statement
Total Net Income,495.0,570.0,584.0,722.0,1047.0,,Income Statement
Income Available to Common Excl. Extra. Items,495.0,570.0,878.0,738.0,1050.0,,Income Statement
Income Available to Common Incl. Extra. Items,495.0,570.0,584.0,722.0,1047.0,,Income Statement
Basic/Primary Weighted Average Shares,216.0,213.0,211.0,209.0,208.0,,Income Statement
Basic/Primary EPS Excl. Extra. Items,2.3,2.67,4.16,3.53,5.04,,Income Statement
Basic/Primary EPS Incl. Extra. Items,2.3,2.67,2.77,3.45,5.03,,Income Statement
Dilution Adjustment,1.0,,,,,,Income Statement
Diluted Weighted Average Shares,220.0,218.0,216.0,214.0,212.0,,Income Statement
Diluted EPS Excl. Extra. Items,2.25,2.61,4.07,3.46,4.95,,Income Statement
Diluted EPS Incl. Extra. Items,2.25,2.61,2.7,3.38,4.93,,Income Statement
Gross Divid - Common Stock,0.0,0.0,0.0,0.0,0.0,,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Interest Expense, Suppl",18.0,18.0,24.0,33.0,27.0,,Income Statement
"Depreciat/Amort, Suppl",59.0,64.0,74.0,75.0,85.0,,Income Statement
Total Special Items,7.0,67.0,-13.0,323.0,100.0,,Income Statement
Normalzd Income Before Tax,629.0,805.0,1022.0,1085.0,1267.0,,Income Statement
Efct/SpecItemsIncTxs (STEC),1.0,15.0,-2.0,10.0,10.0,,Income Statement
IncTxsExcl ImpctofSpec Itms,129.0,184.0,155.0,33.0,127.0,,Income Statement
Normalized Income After Tax,500.0,621.0,866.0,1051.0,1140.0,,Income Statement
Normalzd Inc Avail to Common,500.0,621.0,866.0,1051.0,1140.0,,Income Statement
Basic Normalized EPS,2.32,2.92,4.11,5.02,5.47,,Income Statement
Diluted Normalized EPS,2.28,2.85,4.01,4.92,5.37,,Income Statement
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Cash Flow
Net Income,495.0,570.0,584.0,722.0,1047.0,,Cash Flow
Depreciation/Depletion,66.0,71.0,82.0,77.0,89.0,,Cash Flow
Deferred Taxes,-95.0,-37.0,18.0,-27.0,12.0,,Cash Flow
Unusual Items,,,21.0,113.0,108.0,,Cash Flow
Purchased R&D,0.0,35.0,7.0,0.0,24.0,,Cash Flow
Other Non-Cash Items,20.0,1.0,55.0,84.0,104.0,,Cash Flow
Non-Cash Items,20.0,35.0,83.0,197.0,235.0,,Cash Flow
"Cash Taxes Pd, Supplemental",87.0,100.0,144.0,224.0,62.0,,Cash Flow
"Cash Interest Pd, Suppl",17.0,16.0,20.0,30.0,20.0,,Cash Flow
Accounts Receivable,-38.0,-57.0,-4.0,-29.0,-88.0,,Cash Flow
Inventories,-68.0,-66.0,-124.0,-66.0,-105.0,,Cash Flow
Prepaid Expenses,0.0,-13.0,-10.0,16.0,-7.0,,Cash Flow
Payable/Accrued,29.0,74.0,85.0,193.0,-64.0,,Cash Flow
Changes in Working Capital,64.0,66.0,234.0,-43.0,-204.0,,Cash Flow
Total Cash from Operations,550.0,704.0,1001.0,927.0,1179.0,,Cash Flow
Purchase of Fixed Assets,-103.0,-176.0,-168.0,-239.0,-254.0,,Cash Flow
Purchase/Acq of Intangibles,-4.0,-41.0,-7.0,-3.0,-24.0,,Cash Flow
Capital Expenditures,-107.0,-217.0,-176.0,-242.0,-278.0,,Cash Flow
Acquisition of Business,-332.0,0.0,-193.0,0.0,-135.0,,Cash Flow
Sale of Fixed Assets,2.0,2.0,,,,,Cash Flow
Sale/Maturity of Investment,1443.0,1087.0,1112.0,802.0,410.0,,Cash Flow
"Investment, Net",-9.0,-10.0,-38.0,-13.0,0.0,,Cash Flow
Purchase of Investments,-1314.0,-1073.0,-1335.0,-466.0,-568.0,,Cash Flow
Other Investing Cash Flow,0.0,-1.0,-18.0,-5.0,-24.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",-210.0,6.0,-472.0,318.0,-317.0,,Cash Flow
Total Cash from Investing,-316.0,-212.0,-647.0,77.0,-596.0,,Cash Flow
Financing Cash Flow Items,32.0,68.0,0.0,-15.0,-3.0,,Cash Flow
"Common Stock, Net",-280.0,-662.0,-763.0,-796.0,-263.0,,Cash Flow
Options Exercised,87.0,103.0,114.0,147.0,161.0,,Cash Flow
"Iss (Retirmnt) of Stock,Net",-193.0,-559.0,-650.0,-649.0,-103.0,,Cash Flow
Long Term Debt Issued,31.0,254.0,995.0,688.0,19.0,,Cash Flow
Long Term Debt Reduction,-30.0,-31.0,-818.0,-1125.0,-29.0,,Cash Flow
"Iss (Retirmnt) of Debt, Net",2.0,222.0,176.0,-437.0,-10.0,,Cash Flow
Total Cash From Financing,-159.0,-269.0,-473.0,-1101.0,-116.0,,Cash Flow
Foreign Exchange Effects,-10.0,-13.0,8.0,-7.0,-3.0,,Cash Flow
Net Change in Cash,65.0,212.0,-112.0,-104.0,465.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,654.0,718.0,930.0,818.0,714.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,718.0,930.0,818.0,714.0,1179.0,,Cash Flow
"Depreciation, Supplemental",66.0,71.0,82.0,77.0,89.0,,Cash Flow
Free Cash Flow,443.0,487.0,825.0,685.0,901.0,,
FCF Growth,,0.09932279909706554,0.6940451745379876,-0.16969696969696968,0.3153284671532848,0.0,
