,2015,2016,2017,2018,2019,2020,Report
"Pref. Stock-Non Rdmbl, Net",0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Common Stock,6.0,6.0,6.0,6.0,5.0,,Balance Sheet
Additional Paid-In Capital,453.0,358.0,49.0,47.0,33.0,,Balance Sheet
Ret. Earn.(Accum. Deficit),8925.0,10478.0,10544.0,11485.0,11022.0,,Balance Sheet
Unrealized Gain (Loss),-4.0,-4.0,-7.0,-8.0,0.0,,Balance Sheet
Cum. Trans. Adjustment,-90.0,-149.0,-38.0,-103.0,-64.0,,Balance Sheet
Other Comprehensive Income,-12.0,39.0,115.0,-3.0,26.0,,Balance Sheet
"Other Equity, Total",-102.0,-110.0,77.0,-106.0,-38.0,,Balance Sheet
Total Equity,9278.0,10728.0,10669.0,11424.0,11022.0,,Balance Sheet
Total Liabilities & Shareholders’ Equity,13061.0,14262.0,15221.0,15846.0,16204.0,,Balance Sheet
Ttl Comm. Shares Outs.,609.0,608.0,588.0,577.0,548.0,,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Income Statement
Total Revenue,12416.0,13487.0,14810.0,16125.0,16783.0,,Income Statement
"Cost of Revenue, Total",7423.0,8025.0,8920.0,9838.0,10634.0,,Income Statement
Selling/Gen/Admin Expense,2368.0,2564.0,2511.0,2802.0,2809.0,,Income Statement
Labor & Related Expense,153.0,164.0,166.0,205.0,163.0,,Income Statement
"Sell/Gen/AdminExpenses,Tot",2521.0,2728.0,2677.0,3007.0,2972.0,,Income Statement
Depreciation/Amortization,325.0,359.0,408.0,302.0,507.0,,Income Statement
"Inter/Invest Inc, Operating",5.0,86.0,252.0,,,,Income Statement
Restructuring Charge,,,72.0,19.0,217.0,,Income Statement
Other Unusual Expnse (In),,,,158.0,,,Income Statement
Unusual Expense (Income),,,72.0,177.0,217.0,,Income Statement
Total Operating Expense,10274.0,11198.0,12329.0,13324.0,14330.0,,Income Statement
Total Operating Income,2142.0,2289.0,2481.0,2801.0,2453.0,,Income Statement
"Inter Expse,Net Non-Operat",-18.0,-19.0,-23.0,-27.0,-26.0,,Income Statement
"Inter Income, Non-Operating",84.0,115.0,133.0,177.0,176.0,,Income Statement
"Invest Income, Non-Operat",-43.0,-30.0,67.0,-152.0,-65.0,,Income Statement
"Inter/Invest Inc, Non-Oper",41.0,85.0,200.0,25.0,111.0,,Income Statement
OtherNon-OperatInc (Expnse),-2.0,2.0,-3.0,-2.0,5.0,,Income Statement
"Other, Net",-2.0,2.0,-3.0,-2.0,5.0,,Income Statement
Income Before Tax,2164.0,2357.0,2655.0,2797.0,2543.0,,Income Statement
Income Tax - Total,540.0,805.0,536.0,703.0,643.0,,Income Statement
Income After Tax,1624.0,1552.0,2119.0,2094.0,1900.0,,Income Statement
Equity In Affiliates,,1.0,2.0,2.0,-58.0,,Income Statement
Net Inc Before Extra Items,1624.0,1553.0,2121.0,2096.0,1842.0,,Income Statement
Total Extraordinary Items,,,-617.0,5.0,0.0,,Income Statement
Total Net Income,1624.0,1553.0,1504.0,2101.0,1842.0,,Income Statement
Income Available to Common Excl. Extra. Items,1624.0,1553.0,2121.0,2096.0,1842.0,,Income Statement
Income Available to Common Incl. Extra. Items,1624.0,1553.0,1504.0,2101.0,1842.0,,Income Statement
Basic/Primary Weighted Average Shares,609.0,607.0,593.0,582.0,559.0,,Income Statement
Basic/Primary EPS Excl. Extra. Items,2.67,2.56,3.58,3.6,3.3,,Income Statement
Basic/Primary EPS Incl. Extra. Items,2.67,2.56,2.54,3.61,3.3,,Income Statement
Diluted Weighted Average Shares,613.0,610.0,595.0,584.0,560.0,,Income Statement
Diluted EPS Excl. Extra. Items,2.65,2.55,3.56,3.59,3.29,,Income Statement
Diluted EPS Incl. Extra. Items,2.65,2.55,2.53,3.6,3.29,,Income Statement
Div/Share-ComStockPrimIssue,,,0.45,0.8,0.8,,Income Statement
Gross Divid - Common Stock,0.0,0.0,268.0,471.0,451.0,,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Interest Expense, Suppl",18.0,19.0,23.0,27.0,26.0,,Income Statement
"Depreciat/Amort, Suppl",233.0,266.0,313.0,347.0,364.0,,Income Statement
Total Special Items,,,72.0,177.0,551.0,,Income Statement
Normalzd Income Before Tax,2164.0,2357.0,2727.0,2974.0,3094.0,,Income Statement
Efct/SpecItemsIncTxs (STEC),,,15.0,44.0,-87.0,,Income Statement
IncTxsExcl ImpctofSpec Itms,540.0,805.0,551.0,747.0,556.0,,Income Statement
Normalized Income After Tax,1624.0,1552.0,2176.0,2227.0,2538.0,,Income Statement
Normalzd Inc Avail to Common,1624.0,1553.0,2178.0,2229.0,2480.0,,Income Statement
Basic Normalized EPS,2.67,2.56,3.67,3.83,4.44,,Income Statement
Diluted Normalized EPS,2.65,2.55,3.66,3.82,4.43,,Income Statement
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Cash Flow
Net Income,1624.0,1553.0,1504.0,2101.0,1842.0,,Cash Flow
Depreciation/Depletion,330.0,379.0,443.0,498.0,526.0,,Cash Flow
Deferred Taxes,-126.0,-91.0,124.0,8.0,-306.0,,Cash Flow
Non-Cash Items,251.0,275.0,150.0,392.0,336.0,,Cash Flow
"Cash Taxes Pd, Supplemental",579.0,845.0,587.0,597.0,870.0,,Cash Flow
"Cash Interest Pd, Suppl",14.0,16.0,21.0,21.0,25.0,,Cash Flow
Accounts Receivable,-322.0,-330.0,-249.0,-365.0,37.0,,Cash Flow
Other Assets,-72.0,-163.0,-270.0,-8.0,159.0,,Cash Flow
Accounts Payable,19.0,6.0,16.0,-4.0,8.0,,Cash Flow
Changes in Working Capital,108.0,-471.0,186.0,-407.0,101.0,,Cash Flow
Total Cash from Operations,2187.0,1645.0,2407.0,2592.0,2499.0,,Cash Flow
Capital Expenditures,-273.0,-300.0,-284.0,-377.0,-392.0,,Cash Flow
Acquisition of Business,,-334.0,-216.0,-1111.0,-617.0,,Cash Flow
Sale/Maturity of Investment,1908.0,4840.0,4644.0,3367.0,4106.0,,Cash Flow
Purchase of Investments,-3006.0,-5169.0,-4726.0,-3506.0,-1509.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",-1098.0,-663.0,-298.0,-1250.0,1980.0,,Cash Flow
Total Cash from Investing,-1371.0,-963.0,-582.0,-1627.0,1588.0,,Cash Flow
Financing Cash Flow Items,,,,-4.0,0.0,,Cash Flow
Total Cash Dividends Paid,0.0,0.0,-265.0,-468.0,-453.0,,Cash Flow
"Common Stock, Net",-460.0,-512.0,-1889.0,-1261.0,-2247.0,,Cash Flow
Options Exercised,131.0,176.0,189.0,181.0,159.0,,Cash Flow
"Iss (Retirmnt) of Stock,Net",-329.0,-336.0,-1700.0,-1080.0,-2088.0,,Cash Flow
"Short Term Debt, Net",-300.0,-350.0,75.0,-75.0,0.0,,Cash Flow
"Long Term Debt, Net",,,,25.0,0.0,,Cash Flow
Total Debt Reduction,-53.0,-57.0,-95.0,-91.0,-28.0,,Cash Flow
"Iss (Retirmnt) of Debt, Net",-353.0,-407.0,-20.0,-141.0,-28.0,,Cash Flow
Total Cash From Financing,-682.0,-743.0,-1985.0,-1693.0,-2569.0,,Cash Flow
Foreign Exchange Effects,-19.0,-30.0,51.0,-36.0,-34.0,,Cash Flow
Net Change in Cash,115.0,-91.0,-109.0,-764.0,1484.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,2010.0,2125.0,2034.0,1925.0,1161.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,2125.0,2034.0,1925.0,1161.0,2645.0,,Cash Flow
"Depreciation, Supplemental",330.0,379.0,443.0,498.0,526.0,,Cash Flow
Free Cash Flow,1914.0,1345.0,2123.0,2215.0,2107.0,,
FCF Growth,,-0.29728317659352144,0.5784386617100372,0.043334903438530414,-0.04875846501128667,0.0,
