,2015,2016,2017,2018,2019,2020,Report
Long Term Debt Issued,1038.0,450.0,2454.0,3745.0,2057.0,,Cash Flow
Long Term Debt Reduction,-2558.0,-1709.0,-1258.0,-3052.0,-3320.0,,Cash Flow
"Long Term Debt, Net",-1520.0,-1259.0,1196.0,693.0,-1263.0,,Cash Flow
"Iss (Retirmnt) of Debt, Net",-1520.0,-1259.0,1196.0,693.0,487.0,,Cash Flow
Total Cash From Financing,-4088.0,-4260.0,-730.0,-1726.0,-2880.0,,Cash Flow
Net Change in Cash,-116.0,800.0,-973.0,895.0,982.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,2088.0,2026.0,2826.0,1853.0,2748.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,1972.0,2826.0,1853.0,2748.0,3730.0,,Cash Flow
"Depreciation, Supplemental",1835.0,1886.0,2222.0,2329.0,2581.0,,Cash Flow
Free Cash Flow,4982.0,3824.0,1132.0,1846.0,3489.0,,
FCF Growth,,-0.23243677238057003,-0.7039748953974896,0.6307420494699647,0.8900325027085589,0.0,
